$0;1494946482746894111;1.10;KIEKER-SINGLETON;795c49f8137a;1;false;0;NANOSECONDS;1
$1;1494946517981594321;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);AB8E20FE4269D3E5485BA157F1820B1A;4164281542945800308;1494946517971161540;1494946517981592847;795c49f8137a;2;2
$1;1494946517981869119;HTTP_VisitsService.POST;AB8E20FE4269D3E5485BA157F1820B1A;4164281542945800308;1494946517970149796;1494946517981853492;795c49f8137a;1;1
$1;1494946518500332596;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);095CE28A2523C3467186EE0B5FD00F84;4164281542945800315;1494946518490204533;1494946518493600867;795c49f8137a;4;4
$1;1494946518502914627;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);095CE28A2523C3467186EE0B5FD00F84;4164281542945800315;1494946518473677084;1494946518502908521;795c49f8137a;3;3
$1;1494946518503062321;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);095CE28A2523C3467186EE0B5FD00F84;4164281542945800315;1494946518473667784;1494946518503059839;795c49f8137a;2;2
$1;1494946518508859763;HTTP_VisitsService.GET;095CE28A2523C3467186EE0B5FD00F84;4164281542945800315;1494946518473261866;1494946518508845608;795c49f8137a;1;1
$1;1494946518552942036;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);095CE28A2523C3467186EE0B5FD00F84;4164281542945800316;1494946518550276422;1494946518552936830;795c49f8137a;4;4
$1;1494946518554194395;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);095CE28A2523C3467186EE0B5FD00F84;4164281542945800316;1494946518553139821;1494946518554108573;795c49f8137a;5;4
$1;1494946518559328604;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);095CE28A2523C3467186EE0B5FD00F84;4164281542945800316;1494946518539111135;1494946518559323296;795c49f8137a;3;3
$1;1494946518559477113;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);095CE28A2523C3467186EE0B5FD00F84;4164281542945800316;1494946518539100687;1494946518559471053;795c49f8137a;2;2
$1;1494946518559767047;HTTP_VisitsService.POST;095CE28A2523C3467186EE0B5FD00F84;4164281542945800316;1494946518538115814;1494946518559754126;795c49f8137a;1;1
$1;1494946519078585978;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D2B25968771E1697677A3E1BADC3C0B6;4164281542945800323;1494946519070906697;1494946519078578443;795c49f8137a;4;4
$1;1494946519092183816;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D2B25968771E1697677A3E1BADC3C0B6;4164281542945800323;1494946519063559117;1494946519091750021;795c49f8137a;3;3
$1;1494946519092378699;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D2B25968771E1697677A3E1BADC3C0B6;4164281542945800323;1494946519063546364;1494946519092349982;795c49f8137a;2;2
$1;1494946519098255825;HTTP_VisitsService.GET;D2B25968771E1697677A3E1BADC3C0B6;4164281542945800323;1494946519062820675;1494946519098241232;795c49f8137a;1;1
$1;1494946519128233998;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);D2B25968771E1697677A3E1BADC3C0B6;4164281542945800324;1494946519126049311;1494946519128229063;795c49f8137a;4;4
$1;1494946519128796497;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);D2B25968771E1697677A3E1BADC3C0B6;4164281542945800324;1494946519128578815;1494946519128793976;795c49f8137a;5;4
$1;1494946519130172763;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);D2B25968771E1697677A3E1BADC3C0B6;4164281542945800324;1494946519122332992;1494946519130162891;795c49f8137a;3;3
$1;1494946519130315099;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);D2B25968771E1697677A3E1BADC3C0B6;4164281542945800324;1494946519122322367;1494946519130311834;795c49f8137a;2;2
$1;1494946519131621459;HTTP_VisitsService.POST;D2B25968771E1697677A3E1BADC3C0B6;4164281542945800324;1494946519121399942;1494946519131585217;795c49f8137a;1;1
$1;1494946519470644397;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);F7104952D0EB89E04570F148F0F02B4E;4164281542945800331;1494946519460195686;1494946519470637473;795c49f8137a;4;4
$1;1494946519475558028;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);F7104952D0EB89E04570F148F0F02B4E;4164281542945800331;1494946519458601140;1494946519475553341;795c49f8137a;3;3
$1;1494946519475580673;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);F7104952D0EB89E04570F148F0F02B4E;4164281542945800331;1494946519458587370;1494946519475579004;795c49f8137a;2;2
$1;1494946519478981584;HTTP_VisitsService.GET;F7104952D0EB89E04570F148F0F02B4E;4164281542945800331;1494946519458144364;1494946519478958487;795c49f8137a;1;1
$1;1494946519506489494;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);F7104952D0EB89E04570F148F0F02B4E;4164281542945800332;1494946519502845612;1494946519506483865;795c49f8137a;4;4
$1;1494946519507155419;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);F7104952D0EB89E04570F148F0F02B4E;4164281542945800332;1494946519506811737;1494946519507152990;795c49f8137a;5;4
$1;1494946519508335535;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);F7104952D0EB89E04570F148F0F02B4E;4164281542945800332;1494946519501876908;1494946519508330588;795c49f8137a;3;3
$1;1494946519508509523;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);F7104952D0EB89E04570F148F0F02B4E;4164281542945800332;1494946519501866475;1494946519508507123;795c49f8137a;2;2
$1;1494946519509141335;HTTP_VisitsService.POST;F7104952D0EB89E04570F148F0F02B4E;4164281542945800332;1494946519500851078;1494946519509127535;795c49f8137a;1;1
$1;1494946520045091768;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);A26B0968958B8BB6DC36B12245ADA3C1;4164281542945800339;1494946520031295041;1494946520045086115;795c49f8137a;4;4
$1;1494946520060287176;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);A26B0968958B8BB6DC36B12245ADA3C1;4164281542945800339;1494946520029832546;1494946520060282555;795c49f8137a;3;3
$1;1494946520067688217;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);A26B0968958B8BB6DC36B12245ADA3C1;4164281542945800339;1494946520029823249;1494946520067681705;795c49f8137a;2;2
$1;1494946520072312388;HTTP_VisitsService.GET;A26B0968958B8BB6DC36B12245ADA3C1;4164281542945800339;1494946520029396549;1494946520072295835;795c49f8137a;1;1
$1;1494946520130380136;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);A26B0968958B8BB6DC36B12245ADA3C1;4164281542945800340;1494946520116743835;1494946520130374879;795c49f8137a;4;4
$1;1494946520149865313;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);A26B0968958B8BB6DC36B12245ADA3C1;4164281542945800340;1494946520130562750;1494946520149860172;795c49f8137a;5;4
$1;1494946520150903247;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);A26B0968958B8BB6DC36B12245ADA3C1;4164281542945800340;1494946520107013813;1494946520150899569;795c49f8137a;3;3
$1;1494946520151038405;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);A26B0968958B8BB6DC36B12245ADA3C1;4164281542945800340;1494946520107003635;1494946520151035366;795c49f8137a;2;2
$1;1494946520151379497;HTTP_VisitsService.POST;A26B0968958B8BB6DC36B12245ADA3C1;4164281542945800340;1494946520104931131;1494946520151368353;795c49f8137a;1;1
$1;1494946520729283580;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);A7602B06AF7DB7235F6A082422020BD8;4164281542945800347;1494946520721702752;1494946520729278849;795c49f8137a;4;4
$1;1494946520741134741;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);A7602B06AF7DB7235F6A082422020BD8;4164281542945800347;1494946520713269874;1494946520741130128;795c49f8137a;3;3
$1;1494946520741260951;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);A7602B06AF7DB7235F6A082422020BD8;4164281542945800347;1494946520713260933;1494946520741258679;795c49f8137a;2;2
$1;1494946520744157125;HTTP_VisitsService.GET;A7602B06AF7DB7235F6A082422020BD8;4164281542945800347;1494946520712886462;1494946520744143789;795c49f8137a;1;1
$1;1494946520772890432;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);A7602B06AF7DB7235F6A082422020BD8;4164281542945800348;1494946520765344959;1494946520772885764;795c49f8137a;4;4
$1;1494946520789056716;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);A7602B06AF7DB7235F6A082422020BD8;4164281542945800348;1494946520788679271;1494946520789053714;795c49f8137a;5;4
$1;1494946520789933365;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);A7602B06AF7DB7235F6A082422020BD8;4164281542945800348;1494946520764722131;1494946520789930364;795c49f8137a;3;3
$1;1494946520790100151;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);A7602B06AF7DB7235F6A082422020BD8;4164281542945800348;1494946520764708108;1494946520790080390;795c49f8137a;2;2
$1;1494946520790366547;HTTP_VisitsService.POST;A7602B06AF7DB7235F6A082422020BD8;4164281542945800348;1494946520763689901;1494946520790355986;795c49f8137a;1;1
$1;1494946521310801862;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);02C4BA7ED81101964BC8D499AA27C99E;4164281542945800355;1494946521295180351;1494946521310796472;795c49f8137a;4;4
$1;1494946521312664986;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);02C4BA7ED81101964BC8D499AA27C99E;4164281542945800355;1494946521288322424;1494946521312661188;795c49f8137a;3;3
$1;1494946521312796260;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);02C4BA7ED81101964BC8D499AA27C99E;4164281542945800355;1494946521288311392;1494946521312790462;795c49f8137a;2;2
$1;1494946521326398580;HTTP_VisitsService.GET;02C4BA7ED81101964BC8D499AA27C99E;4164281542945800355;1494946521287888914;1494946521326380009;795c49f8137a;1;1
$1;1494946521374007629;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);02C4BA7ED81101964BC8D499AA27C99E;4164281542945800356;1494946521365183421;1494946521374002897;795c49f8137a;4;4
$1;1494946521374354751;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);02C4BA7ED81101964BC8D499AA27C99E;4164281542945800356;1494946521374168907;1494946521374352697;795c49f8137a;5;4
$1;1494946521375603579;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);02C4BA7ED81101964BC8D499AA27C99E;4164281542945800356;1494946521364358492;1494946521375600510;795c49f8137a;3;3
$1;1494946521375695551;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);02C4BA7ED81101964BC8D499AA27C99E;4164281542945800356;1494946521364344663;1494946521375693329;795c49f8137a;2;2
$1;1494946521376121558;HTTP_VisitsService.POST;02C4BA7ED81101964BC8D499AA27C99E;4164281542945800356;1494946521363393624;1494946521376089432;795c49f8137a;1;1
$1;1494946521987566327;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);F55CD57166F767C80DCC79D2AF70F0B5;4164281542945800363;1494946521985583565;1494946521987561441;795c49f8137a;4;4
$1;1494946521998224344;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);F55CD57166F767C80DCC79D2AF70F0B5;4164281542945800363;1494946521983355638;1494946521998219367;795c49f8137a;3;3
