$0;1496429344993339930;1.10;KIEKER-SINGLETON;8310d5ebc3f3;1;false;0;NANOSECONDS;1
$1;1496429353825741651;HTTP_API-Gateway.gateway.GET;274DC2F0E6BED327A7FC7A4D5B5811A7;8425812690345132208;1496429353823303448;1496429353825698490;8310d5ebc3f3;0;0
$1;1496429353857294944;api.vetsGET;274DC2F0E6BED327A7FC7A4D5B5811A7;8425812690345132209;1496429353829286985;1496429353857273005;8310d5ebc3f3;0;0
$1;1496429353891506899;api.ownersGET;274DC2F0E6BED327A7FC7A4D5B5811A7;8425812690345132210;1496429353860557927;1496429353891488620;8310d5ebc3f3;0;0
$1;1496429353910261919;api.ownersNumberedGET;274DC2F0E6BED327A7FC7A4D5B5811A7;8425812690345132211;1496429353895125162;1496429353910242896;8310d5ebc3f3;0;0
$1;1496429353943883109;api.ownersNumberedPUT;274DC2F0E6BED327A7FC7A4D5B5811A7;8425812690345132212;1496429353921946481;1496429353943868941;8310d5ebc3f3;0;0
$1;1496429353968313441;api.visitsGET;274DC2F0E6BED327A7FC7A4D5B5811A7;8425812690345132214;1496429353950583960;1496429353968293013;8310d5ebc3f3;0;0
$1;1496429353974676984;HTTP_API-Gateway.gateway.GET;E5A993DC70C7BAB6559EBEF811062BC9;8425812690345132215;1496429353972284552;1496429353974632688;8310d5ebc3f3;0;0
$1;1496429354001647770;api.vetsGET;E5A993DC70C7BAB6559EBEF811062BC9;8425812690345132216;1496429353977473474;1496429354001626789;8310d5ebc3f3;0;0
$1;1496429354032880633;api.ownersGET;E5A993DC70C7BAB6559EBEF811062BC9;8425812690345132217;1496429354004589969;1496429354032862959;8310d5ebc3f3;0;0
$1;1496429354050314885;api.ownersNumberedGET;E5A993DC70C7BAB6559EBEF811062BC9;8425812690345132218;1496429354035447294;1496429354050293659;8310d5ebc3f3;0;0
$1;1496429354085502131;api.ownersNumberedPUT;E5A993DC70C7BAB6559EBEF811062BC9;8425812690345132219;1496429354063485297;1496429354085482229;8310d5ebc3f3;0;0
$1;1496429354104123769;api.petsNumberedGET;E5A993DC70C7BAB6559EBEF811062BC9;8425812690345132220;1496429354088450341;1496429354104102466;8310d5ebc3f3;0;0
$1;1496429354125105740;api.visitsGET;E5A993DC70C7BAB6559EBEF811062BC9;8425812690345132221;1496429354107629004;1496429354125084664;8310d5ebc3f3;0;0
$1;1496429354132757944;HTTP_API-Gateway.gateway.GET;2CABE0768DED658BB50503AD940799E6;8425812690345132222;1496429354130180952;1496429354132669136;8310d5ebc3f3;0;0
$1;1496429354160318189;api.vetsGET;2CABE0768DED658BB50503AD940799E6;8425812690345132223;1496429354136147024;1496429354160300594;8310d5ebc3f3;0;0
$1;1496429354192660843;api.ownersGET;2CABE0768DED658BB50503AD940799E6;8425812690345132224;1496429354164134293;1496429354192642960;8310d5ebc3f3;0;0
$1;1496429354210655089;api.ownersNumberedGET;2CABE0768DED658BB50503AD940799E6;8425812690345132225;1496429354196253352;1496429354210638092;8310d5ebc3f3;0;0
$1;1496429354242207340;api.ownersNumberedPUT;2CABE0768DED658BB50503AD940799E6;8425812690345132226;1496429354222685074;1496429354242185340;8310d5ebc3f3;0;0
$1;1496429354261579369;api.petsNumberedGET;2CABE0768DED658BB50503AD940799E6;8425812690345132227;1496429354245589847;1496429354261561608;8310d5ebc3f3;0;0
$1;1496429354282274222;api.visitsGET;2CABE0768DED658BB50503AD940799E6;8425812690345132228;1496429354265094505;1496429354282252653;8310d5ebc3f3;0;0
$1;1496429354288401861;HTTP_API-Gateway.gateway.GET;56EFBE62845986053CAB0598EE6A8D43;8425812690345132229;1496429354286003614;1496429354288355542;8310d5ebc3f3;0;0
$1;1496429354317374544;api.vetsGET;56EFBE62845986053CAB0598EE6A8D43;8425812690345132230;1496429354291803157;1496429354317356607;8310d5ebc3f3;0;0
$1;1496429354350426361;api.ownersGET;56EFBE62845986053CAB0598EE6A8D43;8425812690345132231;1496429354320578157;1496429354350405089;8310d5ebc3f3;0;0
$1;1496429354370743370;api.ownersNumberedGET;56EFBE62845986053CAB0598EE6A8D43;8425812690345132232;1496429354353433565;1496429354370721156;8310d5ebc3f3;0;0
$1;1496429354403467259;api.ownersNumberedPUT;56EFBE62845986053CAB0598EE6A8D43;8425812690345132233;1496429354381693246;1496429354403449101;8310d5ebc3f3;0;0
$1;1496429354424272069;api.petsNumberedGET;56EFBE62845986053CAB0598EE6A8D43;8425812690345132234;1496429354406995653;1496429354424250657;8310d5ebc3f3;0;0
$1;1496429354447304594;api.visitsGET;56EFBE62845986053CAB0598EE6A8D43;8425812690345132235;1496429354427563730;1496429354447282357;8310d5ebc3f3;0;0
$1;1496429354453531815;HTTP_API-Gateway.gateway.GET;53CB305F9EADAD1808F12D44624329A5;8425812690345132236;1496429354450818019;1496429354453491321;8310d5ebc3f3;0;0
$1;1496429354481159807;api.vetsGET;53CB305F9EADAD1808F12D44624329A5;8425812690345132237;1496429354456616621;1496429354481140126;8310d5ebc3f3;0;0
$1;1496429354513853294;api.ownersGET;53CB305F9EADAD1808F12D44624329A5;8425812690345132238;1496429354484671528;1496429354513829953;8310d5ebc3f3;0;0
$1;1496429354552855983;api.petsNumberedGET;53CB305F9EADAD1808F12D44624329A5;8425812690345132241;1496429354534591179;1496429354552837358;8310d5ebc3f3;0;0
$1;1496429354573831282;api.visitsGET;53CB305F9EADAD1808F12D44624329A5;8425812690345132242;1496429354556639067;1496429354573808695;8310d5ebc3f3;0;0
$1;1496429354579758266;HTTP_API-Gateway.gateway.GET;AF8B4277DA653747EC0B8703A2DA1907;8425812690345132243;1496429354577375612;1496429354579718592;8310d5ebc3f3;0;0
$1;1496429354607064278;api.vetsGET;AF8B4277DA653747EC0B8703A2DA1907;8425812690345132244;1496429354583196143;1496429354607046065;8310d5ebc3f3;0;0
$1;1496429354639634339;api.ownersGET;AF8B4277DA653747EC0B8703A2DA1907;8425812690345132245;1496429354610742075;1496429354639616513;8310d5ebc3f3;0;0
$1;1496429354659739893;api.ownersNumberedGET;AF8B4277DA653747EC0B8703A2DA1907;8425812690345132246;1496429354642988168;1496429354659719994;8310d5ebc3f3;0;0
$1;1496429354690516005;api.ownersNumberedPUT;AF8B4277DA653747EC0B8703A2DA1907;8425812690345132247;1496429354670538611;1496429354690499306;8310d5ebc3f3;0;0
$1;1496429354711894222;api.petsNumberedGET;AF8B4277DA653747EC0B8703A2DA1907;8425812690345132248;1496429354694559399;1496429354711878010;8310d5ebc3f3;0;0
$1;1496429354733785109;api.visitsGET;AF8B4277DA653747EC0B8703A2DA1907;8425812690345132249;1496429354715999855;1496429354733761527;8310d5ebc3f3;0;0
$1;1496429354739977916;HTTP_API-Gateway.gateway.GET;0DDD118A6CF71E7AB4339230BAA462A8;8425812690345132250;1496429354737614453;1496429354739937706;8310d5ebc3f3;0;0
$1;1496429354770141501;api.vetsGET;0DDD118A6CF71E7AB4339230BAA462A8;8425812690345132251;1496429354743639163;1496429354770120910;8310d5ebc3f3;0;0
$1;1496429354800932937;api.ownersGET;0DDD118A6CF71E7AB4339230BAA462A8;8425812690345132252;1496429354773411832;1496429354800911625;8310d5ebc3f3;0;0
$1;1496429354822825808;api.ownersNumberedGET;0DDD118A6CF71E7AB4339230BAA462A8;8425812690345132253;1496429354804094984;1496429354822805020;8310d5ebc3f3;0;0
$1;1496429354856443889;api.ownersNumberedPUT;0DDD118A6CF71E7AB4339230BAA462A8;8425812690345132254;1496429354834513859;1496429354856412987;8310d5ebc3f3;0;0
$1;1496429354876634207;api.petsNumberedGET;0DDD118A6CF71E7AB4339230BAA462A8;8425812690345132255;1496429354860271516;1496429354876612799;8310d5ebc3f3;0;0
$1;1496429354897813812;api.visitsGET;0DDD118A6CF71E7AB4339230BAA462A8;8425812690345132256;1496429354880925171;1496429354897793936;8310d5ebc3f3;0;0
$1;1496429354903896903;HTTP_API-Gateway.gateway.GET;6CCECF73A931FA2103E7DF759E876F71;8425812690345132257;1496429354901618234;1496429354903859349;8310d5ebc3f3;0;0
$1;1496429354932786729;api.vetsGET;6CCECF73A931FA2103E7DF759E876F71;8425812690345132258;1496429354907462379;1496429354932767344;8310d5ebc3f3;0;0
$1;1496429354964518509;api.ownersGET;6CCECF73A931FA2103E7DF759E876F71;8425812690345132259;1496429354936432327;1496429354964480284;8310d5ebc3f3;0;0
$1;1496429354985184071;api.ownersNumberedGET;6CCECF73A931FA2103E7DF759E876F71;8425812690345132260;1496429354967932611;1496429354985162487;8310d5ebc3f3;0;0
$1;1496429355017419804;api.ownersNumberedPUT;6CCECF73A931FA2103E7DF759E876F71;8425812690345132261;1496429354995916802;1496429355017401551;8310d5ebc3f3;0;0
$1;1496429355038420910;api.petsNumberedGET;6CCECF73A931FA2103E7DF759E876F71;8425812690345132262;1496429355020387526;1496429355038400910;8310d5ebc3f3;0;0
$1;1496429355059791615;api.visitsGET;6CCECF73A931FA2103E7DF759E876F71;8425812690345132263;1496429355041870359;1496429355059773671;8310d5ebc3f3;0;0
$1;1496429355069130351;HTTP_API-Gateway.gateway.GET;AF7C707281A748FD56040D66D933F381;8425812690345132264;1496429355066482479;1496429355069083720;8310d5ebc3f3;0;0
$1;1496429355098361656;api.vetsGET;AF7C707281A748FD56040D66D933F381;8425812690345132265;1496429355072492492;1496429355098340063;8310d5ebc3f3;0;0
$1;1496429355130614254;api.ownersGET;AF7C707281A748FD56040D66D933F381;8425812690345132266;1496429355101984750;1496429355130591928;8310d5ebc3f3;0;0
$1;1496429355148587070;api.ownersNumberedGET;AF7C707281A748FD56040D66D933F381;8425812690345132267;1496429355134109187;1496429355148568737;8310d5ebc3f3;0;0
$1;1496429355181161562;api.ownersNumberedPUT;AF7C707281A748FD56040D66D933F381;8425812690345132268;1496429355159030988;1496429355181140946;8310d5ebc3f3;0;0
$1;1496429355199388296;api.petsNumberedGET;AF7C707281A748FD56040D66D933F381;8425812690345132269;1496429355184744235;1496429355199369874;8310d5ebc3f3;0;0
$1;1496429355222648283;api.visitsGET;AF7C707281A748FD56040D66D933F381;8425812690345132270;1496429355202966116;1496429355222626910;8310d5ebc3f3;0;0
$1;1496429355230056533;HTTP_API-Gateway.gateway.GET;45CDC759ED5771D4292337174D0CC6DB;8425812690345132271;1496429355227944312;1496429355230019720;8310d5ebc3f3;0;0
$1;1496429355257726116;api.vetsGET;45CDC759ED5771D4292337174D0CC6DB;8425812690345132272;1496429355234654491;1496429355257710235;8310d5ebc3f3;0;0
$1;1496429355291439978;api.ownersGET;45CDC759ED5771D4292337174D0CC6DB;8425812690345132273;1496429355260663718;1496429355291420599;8310d5ebc3f3;0;0
$1;1496429355311144863;api.ownersNumberedGET;45CDC759ED5771D4292337174D0CC6DB;8425812690345132274;1496429355295378485;1496429355311118433;8310d5ebc3f3;0;0
$1;1496429355342410175;api.ownersNumberedPUT;45CDC759ED5771D4292337174D0CC6DB;8425812690345132275;1496429355322369433;1496429355342381675;8310d5ebc3f3;0;0
$1;1496429355363184508;api.petsNumberedGET;45CDC759ED5771D4292337174D0CC6DB;8425812690345132276;1496429355346259608;1496429355363166055;8310d5ebc3f3;0;0
$1;1496429355382651500;api.visitsGET;45CDC759ED5771D4292337174D0CC6DB;8425812690345132277;1496429355366761583;1496429355382632310;8310d5ebc3f3;0;0
$1;1496429355388572079;HTTP_API-Gateway.gateway.GET;CC8585FBF84BCA0D9C5D8E362118D9CC;8425812690345132278;1496429355386400849;1496429355388535714;8310d5ebc3f3;0;0
$1;1496429355415094615;api.vetsGET;CC8585FBF84BCA0D9C5D8E362118D9CC;8425812690345132279;1496429355391998253;1496429355415073899;8310d5ebc3f3;0;0
$1;1496429355448081145;api.ownersGET;CC8585FBF84BCA0D9C5D8E362118D9CC;8425812690345132280;1496429355418369223;1496429355448059663;8310d5ebc3f3;0;0
$1;1496429355480270579;api.ownersNumberedGET;CC8585FBF84BCA0D9C5D8E362118D9CC;8425812690345132281;1496429355451681867;1496429355480250921;8310d5ebc3f3;0;0
$1;1496429355512182765;api.ownersNumberedPUT;CC8585FBF84BCA0D9C5D8E362118D9CC;8425812690345132282;1496429355491326041;1496429355512164501;8310d5ebc3f3;0;0
$1;1496429355539454256;api.visitsGET;CC8585FBF84BCA0D9C5D8E362118D9CC;8425812690345132284;1496429355521908806;1496429355539435108;8310d5ebc3f3;0;0
$1;1496429355546232573;HTTP_API-Gateway.gateway.GET;7D86ED0D8EDD048965947775C89A7879;8425812690345132285;1496429355544078155;1496429355546190028;8310d5ebc3f3;0;0
$1;1496429355575425977;api.vetsGET;7D86ED0D8EDD048965947775C89A7879;8425812690345132286;1496429355549535872;1496429355575410457;8310d5ebc3f3;0;0
$1;1496429355606032439;api.ownersGET;7D86ED0D8EDD048965947775C89A7879;8425812690345132287;1496429355578699687;1496429355606014216;8310d5ebc3f3;0;0
$1;1496429355626156545;api.ownersNumberedGET;7D86ED0D8EDD048965947775C89A7879;8425812690345132288;1496429355609982394;1496429355626134801;8310d5ebc3f3;0;0
$1;1496429355657994199;api.ownersNumberedPUT;7D86ED0D8EDD048965947775C89A7879;8425812690345132289;1496429355637776642;1496429355657974212;8310d5ebc3f3;0;0
$1;1496429355683990824;api.visitsGET;7D86ED0D8EDD048965947775C89A7879;8425812690345132291;1496429355665102967;1496429355683969326;8310d5ebc3f3;0;0
$1;1496429355689245963;HTTP_API-Gateway.gateway.GET;5574E45276B76E43EDB263D817B30F6F;8425812690345132292;1496429355687091581;1496429355689207594;8310d5ebc3f3;0;0
$1;1496429355714648800;api.vetsGET;5574E45276B76E43EDB263D817B30F6F;8425812690345132293;1496429355692083694;1496429355714630426;8310d5ebc3f3;0;0
$1;1496429355743806087;api.ownersGET;5574E45276B76E43EDB263D817B30F6F;8425812690345132294;1496429355717099705;1496429355743783606;8310d5ebc3f3;0;0
$1;1496429355760654621;api.ownersNumberedGET;5574E45276B76E43EDB263D817B30F6F;8425812690345132295;1496429355746827551;1496429355760637089;8310d5ebc3f3;0;0
$1;1496429355790552796;api.ownersNumberedPUT;5574E45276B76E43EDB263D817B30F6F;8425812690345132296;1496429355771417392;1496429355790540925;8310d5ebc3f3;0;0
$1;1496429355813831054;api.visitsGET;5574E45276B76E43EDB263D817B30F6F;8425812690345132298;1496429355797446623;1496429355813808297;8310d5ebc3f3;0;0
$1;1496429355819763821;HTTP_API-Gateway.gateway.GET;E8A499EDCCF7C48DE2334225A060E2AC;8425812690345132299;1496429355817524253;1496429355819716120;8310d5ebc3f3;0;0
$1;1496429355844716909;api.vetsGET;E8A499EDCCF7C48DE2334225A060E2AC;8425812690345132300;1496429355822339434;1496429355844703030;8310d5ebc3f3;0;0
$1;1496429355877871536;api.ownersGET;E8A499EDCCF7C48DE2334225A060E2AC;8425812690345132301;1496429355847945431;1496429355877790959;8310d5ebc3f3;0;0
$1;1496429355894599823;api.ownersNumberedGET;E8A499EDCCF7C48DE2334225A060E2AC;8425812690345132302;1496429355880907120;1496429355894525574;8310d5ebc3f3;0;0
$1;1496429355924773047;api.ownersNumberedPUT;E8A499EDCCF7C48DE2334225A060E2AC;8425812690345132303;1496429355904569661;1496429355924712329;8310d5ebc3f3;0;0
$1;1496429355947457126;api.visitsGET;E8A499EDCCF7C48DE2334225A060E2AC;8425812690345132305;1496429355932041328;1496429355947441233;8310d5ebc3f3;0;0
$1;1496429355957408007;HTTP_API-Gateway.gateway.GET;1A778C99E01850CFBC709E8DDE814C49;8425812690345132306;1496429355950951575;1496429355957025046;8310d5ebc3f3;0;0
$1;1496429355985047125;api.vetsGET;1A778C99E01850CFBC709E8DDE814C49;8425812690345132307;1496429355960768626;1496429355985033753;8310d5ebc3f3;0;0
$1;1496429356015890000;api.ownersGET;1A778C99E01850CFBC709E8DDE814C49;8425812690345132308;1496429355988285273;1496429356015874387;8310d5ebc3f3;0;0
$1;1496429356053153717;api.petsNumberedGET;1A778C99E01850CFBC709E8DDE814C49;8425812690345132311;1496429356036672907;1496429356053141251;8310d5ebc3f3;0;0
$1;1496429356073156411;api.visitsGET;1A778C99E01850CFBC709E8DDE814C49;8425812690345132312;1496429356056634376;1496429356073144190;8310d5ebc3f3;0;0
$1;1496429356079712221;HTTP_API-Gateway.gateway.GET;C10603ED6C9BD9DD003DAEFB6CE3D239;8425812690345132313;1496429356077498192;1496429356079677278;8310d5ebc3f3;0;0
$1;1496429356105660302;api.vetsGET;C10603ED6C9BD9DD003DAEFB6CE3D239;8425812690345132314;1496429356083148746;1496429356105648885;8310d5ebc3f3;0;0
$1;1496429356136055726;api.ownersGET;C10603ED6C9BD9DD003DAEFB6CE3D239;8425812690345132315;1496429356108607285;1496429356136044280;8310d5ebc3f3;0;0
$1;1496429356152832446;api.ownersNumberedGET;C10603ED6C9BD9DD003DAEFB6CE3D239;8425812690345132316;1496429356139175839;1496429356152820829;8310d5ebc3f3;0;0
$1;1496429356182656144;api.ownersNumberedPUT;C10603ED6C9BD9DD003DAEFB6CE3D239;8425812690345132317;1496429356162813693;1496429356182645266;8310d5ebc3f3;0;0
$1;1496429356201924463;api.petsNumberedGET;C10603ED6C9BD9DD003DAEFB6CE3D239;8425812690345132318;1496429356185893326;1496429356201911119;8310d5ebc3f3;0;0
$1;1496429356221869069;api.visitsGET;C10603ED6C9BD9DD003DAEFB6CE3D239;8425812690345132319;1496429356205038246;1496429356221857010;8310d5ebc3f3;0;0
$1;1496429356227167517;HTTP_API-Gateway.gateway.GET;06707E8F394A4428422DBC1CA38624AE;8425812690345132320;1496429356225077779;1496429356227134892;8310d5ebc3f3;0;0
$1;1496429356255249117;api.vetsGET;06707E8F394A4428422DBC1CA38624AE;8425812690345132321;1496429356229777878;1496429356255196610;8310d5ebc3f3;0;0
$1;1496429356284552511;api.ownersGET;06707E8F394A4428422DBC1CA38624AE;8425812690345132322;1496429356258173394;1496429356284538703;8310d5ebc3f3;0;0
$1;1496429356301742782;api.ownersNumberedGET;06707E8F394A4428422DBC1CA38624AE;8425812690345132323;1496429356287649118;1496429356301730974;8310d5ebc3f3;0;0
$1;1496429356331590325;api.ownersNumberedPUT;06707E8F394A4428422DBC1CA38624AE;8425812690345132324;1496429356311787000;1496429356331579201;8310d5ebc3f3;0;0
$1;1496429356349468670;api.petsNumberedGET;06707E8F394A4428422DBC1CA38624AE;8425812690345132325;1496429356334591960;1496429356349461419;8310d5ebc3f3;0;0
$1;1496429356368434340;api.visitsGET;06707E8F394A4428422DBC1CA38624AE;8425812690345132326;1496429356352686610;1496429356368421089;8310d5ebc3f3;0;0
$1;1496429356374287256;HTTP_API-Gateway.gateway.GET;32F61FB85ED02978EC21045C4C4D63BD;8425812690345132327;1496429356371884449;1496429356374254330;8310d5ebc3f3;0;0
$1;1496429356407995197;api.vetsGET;32F61FB85ED02978EC21045C4C4D63BD;8425812690345132328;1496429356377673883;1496429356407981648;8310d5ebc3f3;0;0
$1;1496429356435925629;api.ownersGET;32F61FB85ED02978EC21045C4C4D63BD;8425812690345132329;1496429356411123769;1496429356435914729;8310d5ebc3f3;0;0
$1;1496429356454286547;api.ownersNumberedGET;32F61FB85ED02978EC21045C4C4D63BD;8425812690345132330;1496429356438855798;1496429356454272671;8310d5ebc3f3;0;0
$1;1496429356488212711;api.ownersNumberedPUT;32F61FB85ED02978EC21045C4C4D63BD;8425812690345132331;1496429356465599773;1496429356488196269;8310d5ebc3f3;0;0
$1;1496429356509922524;api.petsNumberedGET;32F61FB85ED02978EC21045C4C4D63BD;8425812690345132332;1496429356492403558;1496429356509909993;8310d5ebc3f3;0;0
$1;1496429356532481162;api.visitsGET;32F61FB85ED02978EC21045C4C4D63BD;8425812690345132333;1496429356513679020;1496429356532467877;8310d5ebc3f3;0;0
$1;1496429356538631640;HTTP_API-Gateway.gateway.GET;5A63898536180B7B1F12CFBBCE794001;8425812690345132334;1496429356536369941;1496429356538588967;8310d5ebc3f3;0;0
$1;1496429356565644771;api.vetsGET;5A63898536180B7B1F12CFBBCE794001;8425812690345132335;1496429356541645604;1496429356565626642;8310d5ebc3f3;0;0
$1;1496429356594999490;api.ownersGET;5A63898536180B7B1F12CFBBCE794001;8425812690345132336;1496429356569359759;1496429356594986490;8310d5ebc3f3;0;0
$1;1496429356611094100;api.ownersNumberedGET;5A63898536180B7B1F12CFBBCE794001;8425812690345132337;1496429356597996873;1496429356611081638;8310d5ebc3f3;0;0
$1;1496429356641371936;api.ownersNumberedPUT;5A63898536180B7B1F12CFBBCE794001;8425812690345132338;1496429356621478967;1496429356641357563;8310d5ebc3f3;0;0
$1;1496429356659960734;api.petsNumberedGET;5A63898536180B7B1F12CFBBCE794001;8425812690345132339;1496429356644061347;1496429356659946675;8310d5ebc3f3;0;0
$1;1496429356681337440;api.visitsGET;5A63898536180B7B1F12CFBBCE794001;8425812690345132340;1496429356663658688;1496429356681325526;8310d5ebc3f3;0;0
$1;1496429356687495117;HTTP_API-Gateway.gateway.GET;63319354956C1A7CDF388AAF2A378452;8425812690345132341;1496429356685124251;1496429356687457827;8310d5ebc3f3;0;0
$1;1496429356712008758;api.vetsGET;63319354956C1A7CDF388AAF2A378452;8425812690345132342;1496429356690358974;1496429356711996320;8310d5ebc3f3;0;0
$1;1496429356741777343;api.ownersGET;63319354956C1A7CDF388AAF2A378452;8425812690345132343;1496429356714681368;1496429356741764230;8310d5ebc3f3;0;0
$1;1496429356760022764;api.ownersNumberedGET;63319354956C1A7CDF388AAF2A378452;8425812690345132344;1496429356744609203;1496429356760010860;8310d5ebc3f3;0;0
$1;1496429356788597046;api.ownersNumberedPUT;63319354956C1A7CDF388AAF2A378452;8425812690345132345;1496429356769373952;1496429356788584021;8310d5ebc3f3;0;0
$1;1496429356807000593;api.petsNumberedGET;63319354956C1A7CDF388AAF2A378452;8425812690345132346;1496429356792254897;1496429356806987312;8310d5ebc3f3;0;0
$1;1496429356825602028;api.visitsGET;63319354956C1A7CDF388AAF2A378452;8425812690345132347;1496429356809993741;1496429356825590313;8310d5ebc3f3;0;0
$1;1496429356830437218;HTTP_API-Gateway.gateway.GET;64F9D5D2284BF7F2AD76E022E6E886BD;8425812690345132348;1496429356828402512;1496429356830409414;8310d5ebc3f3;0;0
