$0;1496066605997375488;1.10;KIEKER-SINGLETON;72d35c5b3953;1;false;0;NANOSECONDS;1
$1;1496066659450217779;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877227;1496066659450193322;1496066659450203644;72d35c5b3953;0;0
$1;1496066659964175979;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877228;1496066659964149243;1496066659964163549;72d35c5b3953;0;0
$1;1496066660458243744;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877229;1496066660458220715;1496066660458230801;72d35c5b3953;0;0
$1;1496066660971477955;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877230;1496066660971449989;1496066660971465682;72d35c5b3953;0;0
$1;1496066661466006850;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877231;1496066661465986057;1496066661465995916;72d35c5b3953;0;0
$1;1496066661979412841;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877232;1496066661979334783;1496066661979348588;72d35c5b3953;0;0
$1;1496066662473591924;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877233;1496066662473571471;1496066662473580555;72d35c5b3953;0;0
$1;1496066662986632286;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877234;1496066662986607875;1496066662986620782;72d35c5b3953;0;0
$1;1496066663481914769;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877235;1496066663481888051;1496066663481899568;72d35c5b3953;0;0
$1;1496066663995569812;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877236;1496066663995542837;1496066663995557960;72d35c5b3953;0;0
$1;1496066664490242051;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877237;1496066664490218555;1496066664490228834;72d35c5b3953;0;0
$1;1496066665004293259;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877238;1496066665004267758;1496066665004283012;72d35c5b3953;0;0
$1;1496066665500076972;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877239;1496066665500059422;1496066665500067207;72d35c5b3953;0;0
$1;1496066666013751524;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877240;1496066666013723911;1496066666013738536;72d35c5b3953;0;0
$1;1496066666509280798;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877241;1496066666509260424;1496066666509271202;72d35c5b3953;0;0
$1;1496066667022708201;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877242;1496066667022681010;1496066667022695886;72d35c5b3953;0;0
$1;1496066667521310855;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877243;1496066667521149296;1496066667521158853;72d35c5b3953;0;0
$1;1496066668035176361;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877244;1496066668035150404;1496066668035164811;72d35c5b3953;0;0
$1;1496066668532563948;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877245;1496066668532534978;1496066668532545303;72d35c5b3953;0;0
$1;1496066669047589738;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877246;1496066669047563150;1496066669047578540;72d35c5b3953;0;0
$1;1496066669540771736;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877247;1496066669540709006;1496066669540720232;72d35c5b3953;0;0
$1;1496066670053964391;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877248;1496066670053945495;1496066670053956010;72d35c5b3953;0;0
$1;1496066670547718751;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877249;1496066670547696470;1496066670547706314;72d35c5b3953;0;0
$1;1496066671060801786;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877250;1496066671060778612;1496066671060792325;72d35c5b3953;0;0
$1;1496066671554802333;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877251;1496066671554780924;1496066671554791532;72d35c5b3953;0;0
$1;1496066672067925091;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877252;1496066672067898040;1496066672067913456;72d35c5b3953;0;0
$1;1496066672561745456;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877253;1496066672561724396;1496066672561735198;72d35c5b3953;0;0
$1;1496066673074369667;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877254;1496066673074350263;1496066673074361627;72d35c5b3953;0;0
$1;1496066673568403163;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877255;1496066673568386305;1496066673568395217;72d35c5b3953;0;0
$1;1496066674080469162;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877256;1496066674080450233;1496066674080462062;72d35c5b3953;0;0
$1;1496066674575005152;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877257;1496066674574984586;1496066674574995397;72d35c5b3953;0;0
$1;1496066675087717372;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877258;1496066675087701208;1496066675087711865;72d35c5b3953;0;0
$1;1496066675581708289;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877259;1496066675581685082;1496066675581698261;72d35c5b3953;0;0
$1;1496066676095174096;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877260;1496066676095148911;1496066676095163845;72d35c5b3953;0;0
$1;1496066676587286788;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877261;1496066676587272178;1496066676587279395;72d35c5b3953;0;0
$1;1496066677098982292;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877262;1496066677098968262;1496066677098976772;72d35c5b3953;0;0
$1;1496066677591929853;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877263;1496066677591916560;1496066677591924678;72d35c5b3953;0;0
$1;1496066678103886208;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877264;1496066678103872483;1496066678103880715;72d35c5b3953;0;0
$1;1496066678597949337;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877265;1496066678597928311;1496066678597938664;72d35c5b3953;0;0
$1;1496066679111296703;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877266;1496066679111274514;1496066679111288075;72d35c5b3953;0;0
$1;1496066679604615058;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877267;1496066679604595701;1496066679604607015;72d35c5b3953;0;0
$1;1496066680117875183;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877268;1496066680117850398;1496066680117865048;72d35c5b3953;0;0
$1;1496066680610666959;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877269;1496066680610650538;1496066680610659754;72d35c5b3953;0;0
$1;1496066681123769102;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877270;1496066681123751862;1496066681123762468;72d35c5b3953;0;0
$1;1496066681616408905;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877271;1496066681616395310;1496066681616403687;72d35c5b3953;0;0
$1;1496066682128550305;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877272;1496066682128536513;1496066682128545220;72d35c5b3953;0;0
$1;1496066682622640421;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877273;1496066682622615520;1496066682622626150;72d35c5b3953;0;0
$1;1496066683135458584;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877274;1496066683135436543;1496066683135450203;72d35c5b3953;0;0
$1;1496066683629059110;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877275;1496066683629043216;1496066683629051698;72d35c5b3953;0;0
$1;1496066684141838619;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877276;1496066684141818016;1496066684141830665;72d35c5b3953;0;0
$1;1496066684635710538;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877277;1496066684635690653;1496066684635700737;72d35c5b3953;0;0
$1;1496066685148279063;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877278;1496066685148256829;1496066685148270535;72d35c5b3953;0;0
$1;1496066685641920586;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877279;1496066685641900297;1496066685641909721;72d35c5b3953;0;0
$1;1496066686153782935;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877280;1496066686153763639;1496066686153775683;72d35c5b3953;0;0
$1;1496066686648232436;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877281;1496066686648218561;1496066686648227001;72d35c5b3953;0;0
$1;1496066687162068848;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877282;1496066687162040131;1496066687162056602;72d35c5b3953;0;0
$1;1496066687654974146;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877283;1496066687654954930;1496066687654965865;72d35c5b3953;0;0
$1;1496066688167854805;public com.netflix.appinfo.InstanceInfo com.netflix.eureka.registry.AbstractInstanceRegistry.getInstanceByAppAndId(java.lang.String,java.lang.String,boolean);<no-session-id>;8872091265919877284;1496066688167829832;1496066688167845052;72d35c5b3953;0;0
