$0;1494868693079977016;1.10;KIEKER-SINGLETON;7a3908937685;1;false;0;NANOSECONDS;1
$1;1494868736646921900;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;3131B85C16F9DD4E4C645A28E690D660;6922595577221873773;1494868736642359765;1494868736646916836;7a3908937685;3;3
$1;1494868736647068714;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);3131B85C16F9DD4E4C645A28E690D660;6922595577221873773;1494868736642348149;1494868736647065383;7a3908937685;2;2
$1;1494868736647536945;HTTP_VisitsService.POST;3131B85C16F9DD4E4C645A28E690D660;6922595577221873773;1494868736641379107;1494868736647523194;7a3908937685;1;1
$1;1494868737005785680;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);58BDF5DC57F05B5DAE296C1497DA56A8;6922595577221873780;1494868737002778017;1494868737005774678;7a3908937685;4;4
$1;1494868737017432736;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);58BDF5DC57F05B5DAE296C1497DA56A8;6922595577221873780;1494868736999460419;1494868737017426054;7a3908937685;3;3
$1;1494868737017760587;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);58BDF5DC57F05B5DAE296C1497DA56A8;6922595577221873780;1494868736999447649;1494868737017757475;7a3908937685;2;2
$1;1494868737023717869;HTTP_VisitsService.GET;58BDF5DC57F05B5DAE296C1497DA56A8;6922595577221873780;1494868736999075987;1494868737023695574;7a3908937685;1;1
$1;1494868737046087378;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);58BDF5DC57F05B5DAE296C1497DA56A8;6922595577221873781;1494868737041901307;1494868737046081332;7a3908937685;4;4
$1;1494868737048075694;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;58BDF5DC57F05B5DAE296C1497DA56A8;6922595577221873781;1494868737046550635;1494868737047988965;7a3908937685;5;4
$1;1494868737049227023;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;58BDF5DC57F05B5DAE296C1497DA56A8;6922595577221873781;1494868737040562577;1494868737049222200;7a3908937685;3;3
$1;1494868737049307283;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);58BDF5DC57F05B5DAE296C1497DA56A8;6922595577221873781;1494868737040551325;1494868737049301988;7a3908937685;2;2
$1;1494868737049794501;HTTP_VisitsService.POST;58BDF5DC57F05B5DAE296C1497DA56A8;6922595577221873781;1494868737039582494;1494868737049759965;7a3908937685;1;1
$1;1494868737657043206;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);DEB4D65900C3BBA930A95526EF033DC8;6922595577221873788;1494868737638013276;1494868737657000460;7a3908937685;4;4
$1;1494868737677729345;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);DEB4D65900C3BBA930A95526EF033DC8;6922595577221873788;1494868737615913200;1494868737677712837;7a3908937685;3;3
$1;1494868737677854797;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);DEB4D65900C3BBA930A95526EF033DC8;6922595577221873788;1494868737615899833;1494868737677850989;7a3908937685;2;2
$1;1494868737684508980;HTTP_VisitsService.GET;DEB4D65900C3BBA930A95526EF033DC8;6922595577221873788;1494868737615141680;1494868737684455625;7a3908937685;1;1
$1;1494868737730690044;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);DEB4D65900C3BBA930A95526EF033DC8;6922595577221873789;1494868737727387428;1494868737730683537;7a3908937685;4;4
$1;1494868737731074037;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;DEB4D65900C3BBA930A95526EF033DC8;6922595577221873789;1494868737730864966;1494868737731071124;7a3908937685;5;4
$1;1494868737733179810;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;DEB4D65900C3BBA930A95526EF033DC8;6922595577221873789;1494868737718969200;1494868737733174180;7a3908937685;3;3
$1;1494868737733510188;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);DEB4D65900C3BBA930A95526EF033DC8;6922595577221873789;1494868737718951190;1494868737733493266;7a3908937685;2;2
$1;1494868737733991903;HTTP_VisitsService.POST;DEB4D65900C3BBA930A95526EF033DC8;6922595577221873789;1494868737717976370;1494868737733974264;7a3908937685;1;1
$1;1494868738288570466;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);30BF0C1A94CB98B5EEE261B7B47893EF;6922595577221873796;1494868738271294224;1494868738288564388;7a3908937685;4;4
$1;1494868738305336618;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);30BF0C1A94CB98B5EEE261B7B47893EF;6922595577221873796;1494868738270001388;1494868738305331504;7a3908937685;3;3
$1;1494868738305473010;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);30BF0C1A94CB98B5EEE261B7B47893EF;6922595577221873796;1494868738269992457;1494868738305469982;7a3908937685;2;2
$1;1494868738327758243;HTTP_VisitsService.GET;30BF0C1A94CB98B5EEE261B7B47893EF;6922595577221873796;1494868738269535631;1494868738327740501;7a3908937685;1;1
$1;1494868738379942907;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);30BF0C1A94CB98B5EEE261B7B47893EF;6922595577221873797;1494868738366067274;1494868738379936931;7a3908937685;4;4
$1;1494868738380646052;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;30BF0C1A94CB98B5EEE261B7B47893EF;6922595577221873797;1494868738380390544;1494868738380641774;7a3908937685;5;4
$1;1494868738381859374;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;30BF0C1A94CB98B5EEE261B7B47893EF;6922595577221873797;1494868738353674776;1494868738381853955;7a3908937685;3;3
$1;1494868738381963793;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);30BF0C1A94CB98B5EEE261B7B47893EF;6922595577221873797;1494868738353656612;1494868738381961546;7a3908937685;2;2
$1;1494868738382711762;HTTP_VisitsService.POST;30BF0C1A94CB98B5EEE261B7B47893EF;6922595577221873797;1494868738352310312;1494868738382693506;7a3908937685;1;1
$1;1494868739015694078;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);7B17A276DC567ECF2674AC565217482D;6922595577221873804;1494868738997449733;1494868739015688374;7a3908937685;4;4
$1;1494868739017473228;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);7B17A276DC567ECF2674AC565217482D;6922595577221873804;1494868738971988193;1494868739017466939;7a3908937685;3;3
$1;1494868739017905271;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);7B17A276DC567ECF2674AC565217482D;6922595577221873804;1494868738971978537;1494868739017901192;7a3908937685;2;2
$1;1494868739042325835;HTTP_VisitsService.GET;7B17A276DC567ECF2674AC565217482D;6922595577221873804;1494868738971563070;1494868739042270675;7a3908937685;1;1
$1;1494868739100055464;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);7B17A276DC567ECF2674AC565217482D;6922595577221873805;1494868739097900487;1494868739100050321;7a3908937685;4;4
$1;1494868739116661970;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;7B17A276DC567ECF2674AC565217482D;6922595577221873805;1494868739111076565;1494868739116656336;7a3908937685;5;4
$1;1494868739136506591;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;7B17A276DC567ECF2674AC565217482D;6922595577221873805;1494868739092395347;1494868739136498101;7a3908937685;3;3
$1;1494868739136716862;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);7B17A276DC567ECF2674AC565217482D;6922595577221873805;1494868739092383849;1494868739136712096;7a3908937685;2;2
$1;1494868739137287325;HTTP_VisitsService.POST;7B17A276DC567ECF2674AC565217482D;6922595577221873805;1494868739090337428;1494868739137084474;7a3908937685;1;1
$1;1494868739668131142;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);323CBDBE27563BCA88238AC01B0877F0;6922595577221873812;1494868739661366743;1494868739668124102;7a3908937685;4;4
$1;1494868739669650936;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);323CBDBE27563BCA88238AC01B0877F0;6922595577221873812;1494868739641483367;1494868739669645837;7a3908937685;3;3
$1;1494868739669750629;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);323CBDBE27563BCA88238AC01B0877F0;6922595577221873812;1494868739641473121;1494868739669748463;7a3908937685;2;2
$1;1494868739676231888;HTTP_VisitsService.GET;323CBDBE27563BCA88238AC01B0877F0;6922595577221873812;1494868739641037468;1494868739676211721;7a3908937685;1;1
$1;1494868739697283941;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);323CBDBE27563BCA88238AC01B0877F0;6922595577221873813;1494868739693944238;1494868739697278314;7a3908937685;4;4
$1;1494868739697814822;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;323CBDBE27563BCA88238AC01B0877F0;6922595577221873813;1494868739697449160;1494868739697812273;7a3908937685;5;4
$1;1494868739699240529;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;323CBDBE27563BCA88238AC01B0877F0;6922595577221873813;1494868739692731917;1494868739699235958;7a3908937685;3;3
$1;1494868739699366246;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);323CBDBE27563BCA88238AC01B0877F0;6922595577221873813;1494868739692720470;1494868739699363274;7a3908937685;2;2
$1;1494868739700269221;HTTP_VisitsService.POST;323CBDBE27563BCA88238AC01B0877F0;6922595577221873813;1494868739690911142;1494868739700252384;7a3908937685;1;1
$1;1494868740152570594;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);CE010F8D67BBA7B97D4ACCF9E6FE7558;6922595577221873820;1494868740148374995;1494868740152564961;7a3908937685;4;4
$1;1494868740153916973;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);CE010F8D67BBA7B97D4ACCF9E6FE7558;6922595577221873820;1494868740146090648;1494868740153912532;7a3908937685;3;3
$1;1494868740154930560;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);CE010F8D67BBA7B97D4ACCF9E6FE7558;6922595577221873820;1494868740146079747;1494868740154924813;7a3908937685;2;2
$1;1494868740168458324;HTTP_VisitsService.GET;CE010F8D67BBA7B97D4ACCF9E6FE7558;6922595577221873820;1494868740145660907;1494868740168416350;7a3908937685;1;1
$1;1494868740206638545;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);CE010F8D67BBA7B97D4ACCF9E6FE7558;6922595577221873821;1494868740194826722;1494868740206631558;7a3908937685;4;4
