$0;1498244332876549940;1.10;KIEKER-SINGLETON;77e0b40609c3;1;false;0;NANOSECONDS;1
$1;1498244467177315683;api.vetsGET;D008B5BD674BCBFB01FF236ECB30519A;2954079880578334901;1498244466609910083;1498244467177295223;77e0b40609c3;0;0
$1;1498244468032573274;api.ownersGET;D008B5BD674BCBFB01FF236ECB30519A;2954079880578334902;1498244467181338824;1498244468032553073;77e0b40609c3;0;0
$1;1498244468964426462;api.petsNumberedGET;D008B5BD674BCBFB01FF236ECB30519A;2954079880578334904;1498244468457119625;1498244468964406555;77e0b40609c3;0;0
$1;1498244469384247472;api.visitsGET;D008B5BD674BCBFB01FF236ECB30519A;2954079880578334905;1498244469033143277;1498244469384229868;77e0b40609c3;0;0
$1;1498244469389675732;_API-Gateway.gateway.GET;60D63323F2D27B4BA876C12991F20751;2954079880578334906;1498244469387052631;1498244469389645511;77e0b40609c3;0;0
$1;1498244470031565810;api.vetsGET;60D63323F2D27B4BA876C12991F20751;2954079880578334907;1498244469392668053;1498244470031546684;77e0b40609c3;0;0
$1;1498244470936140323;api.ownersGET;60D63323F2D27B4BA876C12991F20751;2954079880578334908;1498244470035524731;1498244470936119272;77e0b40609c3;0;0
$1;1498244471454667425;api.ownersNumberedGET;60D63323F2D27B4BA876C12991F20751;2954079880578334909;1498244470940208210;1498244471454650084;77e0b40609c3;0;0
$1;1498244471969562252;api.petsNumberedGET;60D63323F2D27B4BA876C12991F20751;2954079880578334910;1498244471533360562;1498244471969543184;77e0b40609c3;0;0
$1;1498244472492116204;api.visitsGET;60D63323F2D27B4BA876C12991F20751;2954079880578334911;1498244472038261641;1498244472492097202;77e0b40609c3;0;0
$1;1498244472503198724;_API-Gateway.gateway.GET;FB107BC69260C6F456DD50D6F7414AE0;2954079880578334912;1498244472495566648;1498244472503162195;77e0b40609c3;0;0
$1;1498244473133462359;api.vetsGET;FB107BC69260C6F456DD50D6F7414AE0;2954079880578334913;1498244472506317630;1498244473133442323;77e0b40609c3;0;0
$1;1498244474131102498;api.ownersGET;FB107BC69260C6F456DD50D6F7414AE0;2954079880578334914;1498244473136271718;1498244474131081792;77e0b40609c3;0;0
$1;1498244474731290978;api.ownersNumberedGET;FB107BC69260C6F456DD50D6F7414AE0;2954079880578334915;1498244474135600491;1498244474731271390;77e0b40609c3;0;0
$1;1498244475212206350;api.petsNumberedGET;FB107BC69260C6F456DD50D6F7414AE0;2954079880578334916;1498244474742271048;1498244475212189064;77e0b40609c3;0;0
$1;1498244475596600662;api.visitsGET;FB107BC69260C6F456DD50D6F7414AE0;2954079880578334917;1498244475233523358;1498244475596584343;77e0b40609c3;0;0
$1;1498244475649151162;_API-Gateway.gateway.GET;7B956536687AE391D7650B65F1267BE4;2954079880578334918;1498244475636725086;1498244475649109878;77e0b40609c3;0;0
$1;1498244476248985994;api.vetsGET;7B956536687AE391D7650B65F1267BE4;2954079880578334919;1498244475657946773;1498244476248965541;77e0b40609c3;0;0
$1;1498244477331269967;api.ownersGET;7B956536687AE391D7650B65F1267BE4;2954079880578334920;1498244476253338637;1498244477331249844;77e0b40609c3;0;0
$1;1498244477894826242;api.ownersNumberedGET;7B956536687AE391D7650B65F1267BE4;2954079880578334921;1498244477365925429;1498244477894806695;77e0b40609c3;0;0
$1;1498244478387310661;api.petsNumberedGET;7B956536687AE391D7650B65F1267BE4;2954079880578334922;1498244477943931539;1498244478387291802;77e0b40609c3;0;0
$1;1498244478760459808;api.visitsGET;7B956536687AE391D7650B65F1267BE4;2954079880578334923;1498244478397282770;1498244478760441607;77e0b40609c3;0;0
$1;1498244478767674739;_API-Gateway.gateway.GET;EAC768BE188D53143646506F3855B86D;2954079880578334924;1498244478763758222;1498244478767631007;77e0b40609c3;0;0
$1;1498244479335282777;api.vetsGET;EAC768BE188D53143646506F3855B86D;2954079880578334925;1498244478771419739;1498244479335266465;77e0b40609c3;0;0
$1;1498244480331665634;api.ownersGET;EAC768BE188D53143646506F3855B86D;2954079880578334926;1498244479339006990;1498244480331647563;77e0b40609c3;0;0
$1;1498244480862780220;api.ownersNumberedGET;EAC768BE188D53143646506F3855B86D;2954079880578334927;1498244480335371314;1498244480862762356;77e0b40609c3;0;0
$1;1498244481371050887;api.petsNumberedGET;EAC768BE188D53143646506F3855B86D;2954079880578334928;1498244480949867106;1498244481371031805;77e0b40609c3;0;0
$1;1498244481731243012;api.visitsGET;EAC768BE188D53143646506F3855B86D;2954079880578334929;1498244481378180670;1498244481731224218;77e0b40609c3;0;0
$1;1498244481739337297;_API-Gateway.gateway.GET;96C1B8E0BE8A8CFE7B1501DB40C7393D;2954079880578334930;1498244481734733010;1498244481739303628;77e0b40609c3;0;0
$1;1498244482286136261;api.vetsGET;96C1B8E0BE8A8CFE7B1501DB40C7393D;2954079880578334931;1498244481742017996;1498244482286117082;77e0b40609c3;0;0
$1;1498244483227829866;api.ownersGET;96C1B8E0BE8A8CFE7B1501DB40C7393D;2954079880578334932;1498244482289233586;1498244483227809664;77e0b40609c3;0;0
$1;1498244483785819527;api.ownersNumberedGET;96C1B8E0BE8A8CFE7B1501DB40C7393D;2954079880578334933;1498244483274859625;1498244483785799070;77e0b40609c3;0;0
$1;1498244484238195969;api.petsNumberedGET;96C1B8E0BE8A8CFE7B1501DB40C7393D;2954079880578334934;1498244483808448790;1498244484238172628;77e0b40609c3;0;0
$1;1498244484612023489;api.visitsGET;96C1B8E0BE8A8CFE7B1501DB40C7393D;2954079880578334935;1498244484249635247;1498244484612004281;77e0b40609c3;0;0
$1;1498244484681157295;_API-Gateway.gateway.GET;E25A299C36E10FB521DA7CED763B8817;2954079880578334936;1498244484648072837;1498244484681108934;77e0b40609c3;0;0
$1;1498244485331317281;api.vetsGET;E25A299C36E10FB521DA7CED763B8817;2954079880578334937;1498244484701001728;1498244485331296901;77e0b40609c3;0;0
$1;1498244486187550868;api.ownersGET;E25A299C36E10FB521DA7CED763B8817;2954079880578334938;1498244485336238947;1498244486187532055;77e0b40609c3;0;0
$1;1498244486706598375;api.ownersNumberedGET;E25A299C36E10FB521DA7CED763B8817;2954079880578334939;1498244486191563488;1498244486706581294;77e0b40609c3;0;0
$1;1498244487200827127;api.visitsGET;E25A299C36E10FB521DA7CED763B8817;2954079880578334941;1498244486737019715;1498244487200806942;77e0b40609c3;0;0
$1;1498244487206590003;_API-Gateway.gateway.GET;8344F6BD15D1C50875E9063921132BD9;2954079880578334942;1498244487204167533;1498244487206559345;77e0b40609c3;0;0
$1;1498244487831436660;api.vetsGET;8344F6BD15D1C50875E9063921132BD9;2954079880578334943;1498244487209451352;1498244487831419100;77e0b40609c3;0;0
$1;1498244488839831797;api.ownersGET;8344F6BD15D1C50875E9063921132BD9;2954079880578334944;1498244487858991765;1498244488839811921;77e0b40609c3;0;0
$1;1498244489380270710;api.ownersNumberedGET;8344F6BD15D1C50875E9063921132BD9;2954079880578334945;1498244488843267559;1498244489380250689;77e0b40609c3;0;0
$1;1498244489793708123;api.visitsGET;8344F6BD15D1C50875E9063921132BD9;2954079880578334947;1498244489435087656;1498244489793688912;77e0b40609c3;0;0
$1;1498244489808892758;_API-Gateway.gateway.GET;D546569AACBD93D67351625D6080A985;2954079880578334948;1498244489799354966;1498244489808849184;77e0b40609c3;0;0
$1;1498244490331642631;api.vetsGET;D546569AACBD93D67351625D6080A985;2954079880578334949;1498244489812984407;1498244490331624504;77e0b40609c3;0;0
$1;1498244491280749826;api.ownersGET;D546569AACBD93D67351625D6080A985;2954079880578334950;1498244490337590614;1498244491280729353;77e0b40609c3;0;0
$1;1498244491813821962;api.ownersNumberedGET;D546569AACBD93D67351625D6080A985;2954079880578334951;1498244491283629321;1498244491813805183;77e0b40609c3;0;0
$1;1498244492279391747;api.visitsGET;D546569AACBD93D67351625D6080A985;2954079880578334953;1498244491828405355;1498244492279367893;77e0b40609c3;0;0
$1;1498244492286421161;_API-Gateway.gateway.GET;B71B8FA9D0F18FC3B6FE3DA99A033CAF;2954079880578334954;1498244492282957889;1498244492286387863;77e0b40609c3;0;0
$1;1498244492812420290;api.vetsGET;B71B8FA9D0F18FC3B6FE3DA99A033CAF;2954079880578334955;1498244492290712259;1498244492812399053;77e0b40609c3;0;0
$1;1498244493711421898;api.ownersGET;B71B8FA9D0F18FC3B6FE3DA99A033CAF;2954079880578334956;1498244492816534867;1498244493711399560;77e0b40609c3;0;0
$1;1498244494235788502;api.ownersNumberedGET;B71B8FA9D0F18FC3B6FE3DA99A033CAF;2954079880578334957;1498244493735564619;1498244494235769350;77e0b40609c3;0;0
$1;1498244494622861230;api.visitsGET;B71B8FA9D0F18FC3B6FE3DA99A033CAF;2954079880578334959;1498244494248851077;1498244494622840512;77e0b40609c3;0;0
$1;1498244494631726342;_API-Gateway.gateway.GET;B31BB0E83F6F5C99BC3F4FAA8A33BC98;2954079880578334960;1498244494626140945;1498244494631692973;77e0b40609c3;0;0
$1;1498244495253164230;api.vetsGET;B31BB0E83F6F5C99BC3F4FAA8A33BC98;2954079880578334961;1498244494634574974;1498244495253143343;77e0b40609c3;0;0
$1;1498244496331737161;api.ownersGET;B31BB0E83F6F5C99BC3F4FAA8A33BC98;2954079880578334962;1498244495257164453;1498244496331716884;77e0b40609c3;0;0
$1;1498244496782845163;api.petsNumberedGET;B31BB0E83F6F5C99BC3F4FAA8A33BC98;2954079880578334964;1498244496347523561;1498244496782825763;77e0b40609c3;0;0
$1;1498244497172174802;api.visitsGET;B31BB0E83F6F5C99BC3F4FAA8A33BC98;2954079880578334965;1498244496787634865;1498244497172155330;77e0b40609c3;0;0
$1;1498244497202660505;_API-Gateway.gateway.GET;88A25FE43C8B7500FA21506637507F85;2954079880578334966;1498244497199714712;1498244497202621460;77e0b40609c3;0;0
$1;1498244497762990375;api.vetsGET;88A25FE43C8B7500FA21506637507F85;2954079880578334967;1498244497205923690;1498244497762970090;77e0b40609c3;0;0
$1;1498244498732842911;api.ownersGET;88A25FE43C8B7500FA21506637507F85;2954079880578334968;1498244497766725837;1498244498732821248;77e0b40609c3;0;0
$1;1498244499234381104;api.ownersNumberedGET;88A25FE43C8B7500FA21506637507F85;2954079880578334969;1498244498736005242;1498244499234362773;77e0b40609c3;0;0
$1;1498244499733630617;api.petsNumberedGET;88A25FE43C8B7500FA21506637507F85;2954079880578334970;1498244499244385780;1498244499733611936;77e0b40609c3;0;0
$1;1498244500186829494;api.visitsGET;88A25FE43C8B7500FA21506637507F85;2954079880578334971;1498244499736768109;1498244500186807577;77e0b40609c3;0;0
$1;1498244500239531936;_API-Gateway.gateway.GET;DB16E15A67002D8AEC27A8E2A9CE6CA0;2954079880578334972;1498244500235815313;1498244500239496979;77e0b40609c3;0;0
$1;1498244500899549602;api.vetsGET;DB16E15A67002D8AEC27A8E2A9CE6CA0;2954079880578334973;1498244500243610180;1498244500899530153;77e0b40609c3;0;0
$1;1498244501831633528;api.ownersGET;DB16E15A67002D8AEC27A8E2A9CE6CA0;2954079880578334974;1498244500902621338;1498244501831613392;77e0b40609c3;0;0
$1;1498244502338806756;api.ownersNumberedGET;DB16E15A67002D8AEC27A8E2A9CE6CA0;2954079880578334975;1498244501835227299;1498244502338787476;77e0b40609c3;0;0
$1;1498244502931102805;api.petsNumberedGET;DB16E15A67002D8AEC27A8E2A9CE6CA0;2954079880578334976;1498244502460586895;1498244502931080184;77e0b40609c3;0;0
$1;1498244503378982937;api.visitsGET;DB16E15A67002D8AEC27A8E2A9CE6CA0;2954079880578334977;1498244502937650029;1498244503378961895;77e0b40609c3;0;0
$1;1498244503395724245;_API-Gateway.gateway.GET;5DEB8BA5EBBB8B6E20ABFFB681A92475;2954079880578334978;1498244503386800136;1498244503395684898;77e0b40609c3;0;0
$1;1498244503964378546;api.vetsGET;5DEB8BA5EBBB8B6E20ABFFB681A92475;2954079880578334979;1498244503401508074;1498244503964358107;77e0b40609c3;0;0
$1;1498244504932747192;api.ownersGET;5DEB8BA5EBBB8B6E20ABFFB681A92475;2954079880578334980;1498244503975832235;1498244504932726423;77e0b40609c3;0;0
$1;1498244505432817887;api.ownersNumberedGET;5DEB8BA5EBBB8B6E20ABFFB681A92475;2954079880578334981;1498244504936960427;1498244505432797723;77e0b40609c3;0;0
$1;1498244505893460708;api.petsNumberedGET;5DEB8BA5EBBB8B6E20ABFFB681A92475;2954079880578334982;1498244505443585842;1498244505893439748;77e0b40609c3;0;0
$1;1498244506371504142;api.visitsGET;5DEB8BA5EBBB8B6E20ABFFB681A92475;2954079880578334983;1498244505932340175;1498244506371485378;77e0b40609c3;0;0
$1;1498244506435179635;_API-Gateway.gateway.GET;8C440F3B0ABC76DB2618DEAEB33DCC20;2954079880578334984;1498244506432352118;1498244506435148834;77e0b40609c3;0;0
$1;1498244507031088982;api.vetsGET;8C440F3B0ABC76DB2618DEAEB33DCC20;2954079880578334985;1498244506438140133;1498244507031067480;77e0b40609c3;0;0
$1;1498244507913708074;api.ownersGET;8C440F3B0ABC76DB2618DEAEB33DCC20;2954079880578334986;1498244507036280664;1498244507913238825;77e0b40609c3;0;0
$1;1498244508429988369;api.ownersNumberedGET;8C440F3B0ABC76DB2618DEAEB33DCC20;2954079880578334987;1498244507928112857;1498244508429969159;77e0b40609c3;0;0
$1;1498244509031706419;api.petsNumberedGET;8C440F3B0ABC76DB2618DEAEB33DCC20;2954079880578334988;1498244508452537952;1498244508992733023;77e0b40609c3;0;0
$1;1498244509531663398;api.visitsGET;8C440F3B0ABC76DB2618DEAEB33DCC20;2954079880578334989;1498244509038728974;1498244509475071115;77e0b40609c3;0;0
$1;1498244509541839829;_API-Gateway.gateway.GET;86F1BA32D9D758417A4C8E6081988B7F;2954079880578334990;1498244509539758686;1498244509541773805;77e0b40609c3;0;0
$1;1498244510152852076;api.vetsGET;86F1BA32D9D758417A4C8E6081988B7F;2954079880578334991;1498244509546668162;1498244510152834099;77e0b40609c3;0;0
$1;1498244511233274304;api.ownersGET;86F1BA32D9D758417A4C8E6081988B7F;2954079880578334992;1498244510236095164;1498244511233237165;77e0b40609c3;0;0
$1;1498244511757894908;api.ownersNumberedGET;86F1BA32D9D758417A4C8E6081988B7F;2954079880578334993;1498244511239304005;1498244511757879610;77e0b40609c3;0;0
$1;1498244512233459958;api.petsNumberedGET;86F1BA32D9D758417A4C8E6081988B7F;2954079880578334994;1498244511767500208;1498244512233443768;77e0b40609c3;0;0
$1;1498244512594042664;api.visitsGET;86F1BA32D9D758417A4C8E6081988B7F;2954079880578334995;1498244512237352991;1498244512594028830;77e0b40609c3;0;0
$1;1498244512600750042;_API-Gateway.gateway.GET;0DE18A3A6E18752387C4C7BC68A5C65A;2954079880578334996;1498244512598626533;1498244512600719923;77e0b40609c3;0;0
$1;1498244513140821993;api.vetsGET;0DE18A3A6E18752387C4C7BC68A5C65A;2954079880578334997;1498244512603505387;1498244513140806816;77e0b40609c3;0;0
$1;1498244514113619833;api.ownersGET;0DE18A3A6E18752387C4C7BC68A5C65A;2954079880578334998;1498244513144109050;1498244514113603914;77e0b40609c3;0;0
$1;1498244514619106180;api.ownersNumberedGET;0DE18A3A6E18752387C4C7BC68A5C65A;2954079880578334999;1498244514117629895;1498244514619089809;77e0b40609c3;0;0
$1;1498244515054158751;api.petsNumberedGET;0DE18A3A6E18752387C4C7BC68A5C65A;2954079880578335000;1498244514633768345;1498244515054144433;77e0b40609c3;0;0
$1;1498244515454710972;api.visitsGET;0DE18A3A6E18752387C4C7BC68A5C65A;2954079880578335001;1498244515061198482;1498244515454696480;77e0b40609c3;0;0
$1;1498244515547700204;_API-Gateway.gateway.GET;A7919EB96A854D5402A0D140321D73B2;2954079880578335002;1498244515543956161;1498244515546092754;77e0b40609c3;0;0
$1;1498244516153390962;api.vetsGET;A7919EB96A854D5402A0D140321D73B2;2954079880578335003;1498244515550606754;1498244516153375724;77e0b40609c3;0;0
$1;1498244517093661144;api.ownersGET;A7919EB96A854D5402A0D140321D73B2;2954079880578335004;1498244516156596224;1498244517093644995;77e0b40609c3;0;0
$1;1498244517598131377;api.ownersNumberedGET;A7919EB96A854D5402A0D140321D73B2;2954079880578335005;1498244517096703096;1498244517598115719;77e0b40609c3;0;0
$1;1498244518071514614;api.petsNumberedGET;A7919EB96A854D5402A0D140321D73B2;2954079880578335006;1498244517632268667;1498244518071499118;77e0b40609c3;0;0
$1;1498244518542221911;api.visitsGET;A7919EB96A854D5402A0D140321D73B2;2954079880578335007;1498244518076805618;1498244518542203825;77e0b40609c3;0;0
$1;1498244518550301755;_API-Gateway.gateway.GET;005476CEB59E17D0F0F0ED8672AE554B;2954079880578335008;1498244518547248636;1498244518550272088;77e0b40609c3;0;0
$1;1498244519154966108;api.vetsGET;005476CEB59E17D0F0F0ED8672AE554B;2954079880578335009;1498244518555921871;1498244519154949904;77e0b40609c3;0;0
$1;1498244520306911849;api.ownersGET;005476CEB59E17D0F0F0ED8672AE554B;2954079880578335010;1498244519232600255;1498244520306891977;77e0b40609c3;0;0
$1;1498244520853438375;api.ownersNumberedGET;005476CEB59E17D0F0F0ED8672AE554B;2954079880578335011;1498244520315223581;1498244520853422619;77e0b40609c3;0;0
$1;1498244521290307757;api.petsNumberedGET;005476CEB59E17D0F0F0ED8672AE554B;2954079880578335012;1498244520865550905;1498244521290291208;77e0b40609c3;0;0
$1;1498244521779668904;api.visitsGET;005476CEB59E17D0F0F0ED8672AE554B;2954079880578335013;1498244521333505401;1498244521779655071;77e0b40609c3;0;0
$1;1498244521785651954;_API-Gateway.gateway.GET;4BD35BCBDFDF40F8E0C8D24F2476D72D;2954079880578335014;1498244521783595330;1498244521785621492;77e0b40609c3;0;0
$1;1498244522436640031;api.vetsGET;4BD35BCBDFDF40F8E0C8D24F2476D72D;2954079880578335015;1498244521788145709;1498244522436622812;77e0b40609c3;0;0
$1;1498244523385026062;api.ownersGET;4BD35BCBDFDF40F8E0C8D24F2476D72D;2954079880578335016;1498244522439532111;1498244523385010046;77e0b40609c3;0;0
$1;1498244523940913195;api.ownersNumberedGET;4BD35BCBDFDF40F8E0C8D24F2476D72D;2954079880578335017;1498244523435327533;1498244523940900638;77e0b40609c3;0;0
$1;1498244524532595592;api.visitsGET;4BD35BCBDFDF40F8E0C8D24F2476D72D;2954079880578335019;1498244524036816923;1498244524532579552;77e0b40609c3;0;0
$1;1498244524537517224;_API-Gateway.gateway.GET;E5755A511463125FCE4938719A13C1AA;2954079880578335020;1498244524535605937;1498244524537492012;77e0b40609c3;0;0
$1;1498244525133059421;api.vetsGET;E5755A511463125FCE4938719A13C1AA;2954079880578335021;1498244524540023083;1498244525133044473;77e0b40609c3;0;0
$1;1498244526034296472;api.ownersGET;E5755A511463125FCE4938719A13C1AA;2954079880578335022;1498244525136030558;1498244526034281066;77e0b40609c3;0;0
$1;1498244526576455547;api.visitsGET;E5755A511463125FCE4938719A13C1AA;2954079880578335025;1498244526151967724;1498244526576441330;77e0b40609c3;0;0
$1;1498244526584356566;_API-Gateway.gateway.GET;A625B4ED71E6FEE833847AB6BC21D334;2954079880578335026;1498244526579640979;1498244526584323841;77e0b40609c3;0;0
$1;1498244527231431235;api.vetsGET;A625B4ED71E6FEE833847AB6BC21D334;2954079880578335027;1498244526587031489;1498244527231415195;77e0b40609c3;0;0
$1;1498244528189526358;api.ownersGET;A625B4ED71E6FEE833847AB6BC21D334;2954079880578335028;1498244527260709110;1498244528189509928;77e0b40609c3;0;0
$1;1498244528821647465;api.ownersNumberedGET;A625B4ED71E6FEE833847AB6BC21D334;2954079880578335029;1498244528194417218;1498244528821631255;77e0b40609c3;0;0
$1;1498244529296917374;api.visitsGET;A625B4ED71E6FEE833847AB6BC21D334;2954079880578335031;1498244528833916214;1498244529296903301;77e0b40609c3;0;0
$1;1498244529302021207;_API-Gateway.gateway.GET;9A5E5B432F842AC803CBF29EF4DFB1AC;2954079880578335032;1498244529300097612;1498244529301996235;77e0b40609c3;0;0
$1;1498244529845773266;api.vetsGET;9A5E5B432F842AC803CBF29EF4DFB1AC;2954079880578335033;1498244529304423508;1498244529845759864;77e0b40609c3;0;0
$1;1498244530926053413;api.ownersGET;9A5E5B432F842AC803CBF29EF4DFB1AC;2954079880578335034;1498244529931882146;1498244530926037810;77e0b40609c3;0;0
$1;1498244531515152951;api.ownersNumberedGET;9A5E5B432F842AC803CBF29EF4DFB1AC;2954079880578335035;1498244530929800806;1498244531515138383;77e0b40609c3;0;0
$1;1498244531883817367;api.visitsGET;9A5E5B432F842AC803CBF29EF4DFB1AC;2954079880578335037;1498244531534720109;1498244531883804536;77e0b40609c3;0;0
$1;1498244531940042406;_API-Gateway.gateway.GET;9FC7BCF3E367CB6F65B984AA5E3A02D9;2954079880578335038;1498244531932280801;1498244531934069924;77e0b40609c3;0;0
$1;1498244532637337647;api.vetsGET;9FC7BCF3E367CB6F65B984AA5E3A02D9;2954079880578335039;1498244531943448682;1498244532637321376;77e0b40609c3;0;0
$1;1498244533732146348;api.ownersGET;9FC7BCF3E367CB6F65B984AA5E3A02D9;2954079880578335040;1498244532732422610;1498244533732130959;77e0b40609c3;0;0
