$0;1494868674883877119;1.10;KIEKER-SINGLETON;ff899c08b2f2;1;false;0;NANOSECONDS;1
$1;1494868733402622554;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();25285ABE3282BF471D71E06E7A322B2A;6922595577221873720;1494868733302855481;1494868733402618260;ff899c08b2f2;2;2
$1;1494868733409007753;HTTP_CustomerService.GET;25285ABE3282BF471D71E06E7A322B2A;6922595577221873720;1494868733302475174;1494868733408993386;ff899c08b2f2;1;1
$1;1494868733448208841;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);25285ABE3282BF471D71E06E7A322B2A;6922595577221873721;1494868733448191990;1494868733448205461;ff899c08b2f2;2;2
$1;1494868733471035891;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);25285ABE3282BF471D71E06E7A322B2A;6922595577221873721;1494868733458475385;1494868733471030220;ff899c08b2f2;5;4
$1;1494868733474597689;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;25285ABE3282BF471D71E06E7A322B2A;6922595577221873721;1494868733448487659;1494868733474591877;ff899c08b2f2;4;3
$1;1494868733474732913;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);25285ABE3282BF471D71E06E7A322B2A;6922595577221873721;1494868733448478119;1494868733474729807;ff899c08b2f2;3;2
$1;1494868733486429909;HTTP_CustomerService.GET;25285ABE3282BF471D71E06E7A322B2A;6922595577221873721;1494868733447525885;1494868733486407258;ff899c08b2f2;1;1
$1;1494868733512044111;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);25285ABE3282BF471D71E06E7A322B2A;6922595577221873722;1494868733512032720;1494868733512040947;ff899c08b2f2;2;2
$1;1494868733513178661;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);25285ABE3282BF471D71E06E7A322B2A;6922595577221873722;1494868733513168153;1494868733513175962;ff899c08b2f2;3;2
$1;1494868733528116418;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);25285ABE3282BF471D71E06E7A322B2A;6922595577221873722;1494868733525075230;1494868733528111091;ff899c08b2f2;6;4
$1;1494868733530681099;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;25285ABE3282BF471D71E06E7A322B2A;6922595577221873722;1494868733523611627;1494868733530670925;ff899c08b2f2;5;3
$1;1494868733532169796;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);25285ABE3282BF471D71E06E7A322B2A;6922595577221873722;1494868733531893159;1494868733532166707;ff899c08b2f2;8;4
$1;1494868733545608595;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;25285ABE3282BF471D71E06E7A322B2A;6922595577221873722;1494868733530842383;1494868733545600080;ff899c08b2f2;7;3
$1;1494868733545638519;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);25285ABE3282BF471D71E06E7A322B2A;6922595577221873722;1494868733523600485;1494868733545635345;ff899c08b2f2;4;2
$1;1494868733548393184;HTTP_CustomerService.PUT;25285ABE3282BF471D71E06E7A322B2A;6922595577221873722;1494868733511631292;1494868733548379773;ff899c08b2f2;1;1
$1;1494868733593859546;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);25285ABE3282BF471D71E06E7A322B2A;6922595577221873723;1494868733587581052;1494868733593854293;ff899c08b2f2;4;4
$1;1494868733596825075;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;25285ABE3282BF471D71E06E7A322B2A;6922595577221873723;1494868733586634258;1494868733596814907;ff899c08b2f2;3;3
$1;1494868733596968860;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);25285ABE3282BF471D71E06E7A322B2A;6922595577221873723;1494868733586623113;1494868733596966545;ff899c08b2f2;2;2
$1;1494868733600846298;HTTP_CustomerService.GET;25285ABE3282BF471D71E06E7A322B2A;6922595577221873723;1494868733586211660;1494868733600831193;ff899c08b2f2;1;1
$1;1494868733883793732;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();044582ADD2F76C7251370CDAF15E2475;6922595577221873728;1494868733848436541;1494868733883787657;ff899c08b2f2;4;4
$1;1494868733885203248;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;044582ADD2F76C7251370CDAF15E2475;6922595577221873728;1494868733846482432;1494868733885198933;ff899c08b2f2;3;3
$1;1494868733885624417;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();044582ADD2F76C7251370CDAF15E2475;6922595577221873728;1494868733846474090;1494868733885620417;ff899c08b2f2;2;2
$1;1494868733890007287;HTTP_CustomerService.GET;044582ADD2F76C7251370CDAF15E2475;6922595577221873728;1494868733846057736;1494868733889992050;ff899c08b2f2;1;1
$1;1494868733912678409;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);044582ADD2F76C7251370CDAF15E2475;6922595577221873729;1494868733912669024;1494868733912675630;ff899c08b2f2;2;2
$1;1494868733923736675;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);044582ADD2F76C7251370CDAF15E2475;6922595577221873729;1494868733913713112;1494868733923731196;ff899c08b2f2;5;4
$1;1494868733938902404;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;044582ADD2F76C7251370CDAF15E2475;6922595577221873729;1494868733913013444;1494868733938896549;ff899c08b2f2;4;3
$1;1494868733939173821;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);044582ADD2F76C7251370CDAF15E2475;6922595577221873729;1494868733913004301;1494868733939171242;ff899c08b2f2;3;2
$1;1494868733942860057;HTTP_CustomerService.GET;044582ADD2F76C7251370CDAF15E2475;6922595577221873729;1494868733912346689;1494868733942840849;ff899c08b2f2;1;1
$1;1494868733976688657;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);044582ADD2F76C7251370CDAF15E2475;6922595577221873730;1494868733976678766;1494868733976685671;ff899c08b2f2;2;2
$1;1494868733978349726;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);044582ADD2F76C7251370CDAF15E2475;6922595577221873730;1494868733978340393;1494868733978347253;ff899c08b2f2;3;2
$1;1494868733992100718;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);044582ADD2F76C7251370CDAF15E2475;6922595577221873730;1494868733990274889;1494868733992094976;ff899c08b2f2;6;4
$1;1494868733993319796;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;044582ADD2F76C7251370CDAF15E2475;6922595577221873730;1494868733989268545;1494868733993315471;ff899c08b2f2;5;3
$1;1494868733994234130;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);044582ADD2F76C7251370CDAF15E2475;6922595577221873730;1494868733993979955;1494868733994231268;ff899c08b2f2;8;4
$1;1494868733996235918;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;044582ADD2F76C7251370CDAF15E2475;6922595577221873730;1494868733993424185;1494868733996230381;ff899c08b2f2;7;3
$1;1494868733996382049;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);044582ADD2F76C7251370CDAF15E2475;6922595577221873730;1494868733989233703;1494868733996377853;ff899c08b2f2;4;2
$1;1494868733999971715;HTTP_CustomerService.PUT;044582ADD2F76C7251370CDAF15E2475;6922595577221873730;1494868733976344034;1494868733999958704;ff899c08b2f2;1;1
$1;1494868734064580225;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);044582ADD2F76C7251370CDAF15E2475;6922595577221873731;1494868734056593159;1494868734064575187;ff899c08b2f2;4;4
$1;1494868734072687896;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;044582ADD2F76C7251370CDAF15E2475;6922595577221873731;1494868734054212142;1494868734072682225;ff899c08b2f2;3;3
$1;1494868734072897130;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);044582ADD2F76C7251370CDAF15E2475;6922595577221873731;1494868734054202104;1494868734072894564;ff899c08b2f2;2;2
$1;1494868734076372231;HTTP_CustomerService.GET;044582ADD2F76C7251370CDAF15E2475;6922595577221873731;1494868734053850436;1494868734076354440;ff899c08b2f2;1;1
$1;1494868734347678804;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873736;1494868734318116739;1494868734347673874;ff899c08b2f2;4;4
$1;1494868734351612028;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873736;1494868734316992567;1494868734351606251;ff899c08b2f2;3;3
$1;1494868734351875903;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873736;1494868734316981415;1494868734351873196;ff899c08b2f2;2;2
$1;1494868734355280675;HTTP_CustomerService.GET;050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873736;1494868734315985861;1494868734355235955;ff899c08b2f2;1;1
$1;1494868734376031918;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873737;1494868734376020649;1494868734376028910;ff899c08b2f2;2;2
$1;1494868734378973662;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873737;1494868734377401432;1494868734378968947;ff899c08b2f2;5;4
$1;1494868734381354353;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873737;1494868734376387212;1494868734381350116;ff899c08b2f2;4;3
$1;1494868734381466509;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873737;1494868734376371841;1494868734381464047;ff899c08b2f2;3;2
$1;1494868734385650947;HTTP_CustomerService.GET;050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873737;1494868734370570240;1494868734385630399;ff899c08b2f2;1;1
$1;1494868734407463563;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873738;1494868734407453330;1494868734407460701;ff899c08b2f2;2;2
$1;1494868734408205719;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873738;1494868734408198319;1494868734408203772;ff899c08b2f2;3;2
$1;1494868734421351517;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873738;1494868734417977460;1494868734421346082;ff899c08b2f2;6;4
$1;1494868734423557062;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873738;1494868734410723649;1494868734423552557;ff899c08b2f2;5;3
$1;1494868734425174456;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873738;1494868734424366132;1494868734425170842;ff899c08b2f2;8;4
$1;1494868734428829898;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;050FEA1FCE6D65B6E4F36A47B5470D88;6922595577221873738;1494868734423706338;1494868734428824804;ff899c08b2f2;7;3
