$0;1494946394575248142;1.10;KIEKER-SINGLETON;f659df926a8f;1;false;0;NANOSECONDS;1
$1;1494946513950072799;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);07AF1CD07E9FC4575AC5695CC3C55D68;4164281542945800249;1494946513938159788;1494946513950066062;f659df926a8f;7;3
$1;1494946513950203905;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);07AF1CD07E9FC4575AC5695CC3C55D68;4164281542945800249;1494946513915279078;1494946513950201104;f659df926a8f;4;2
$1;1494946513952707700;HTTP_CustomerService.PUT;07AF1CD07E9FC4575AC5695CC3C55D68;4164281542945800249;1494946513901456373;1494946513952690751;f659df926a8f;1;1
$1;1494946514056937408;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);07AF1CD07E9FC4575AC5695CC3C55D68;4164281542945800250;1494946514048591334;1494946514056816239;f659df926a8f;4;4
$1;1494946514058277302;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);07AF1CD07E9FC4575AC5695CC3C55D68;4164281542945800250;1494946514045465369;1494946514058272342;f659df926a8f;3;3
$1;1494946514059695798;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);07AF1CD07E9FC4575AC5695CC3C55D68;4164281542945800250;1494946514045450635;1494946514059685918;f659df926a8f;2;2
$1;1494946514080271103;HTTP_CustomerService.GET;07AF1CD07E9FC4575AC5695CC3C55D68;4164281542945800250;1494946514043857677;1494946514080242823;f659df926a8f;1;1
$1;1494946514541773605;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();9E20D55DF2E67A42377BF5295C484DD2;4164281542945800255;1494946514480240249;1494946514541763318;f659df926a8f;4;4
$1;1494946514543850372;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();9E20D55DF2E67A42377BF5295C484DD2;4164281542945800255;1494946514477620431;1494946514543833710;f659df926a8f;3;3
$1;1494946514544384386;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();9E20D55DF2E67A42377BF5295C484DD2;4164281542945800255;1494946514477607012;1494946514544349492;f659df926a8f;2;2
$1;1494946514552032285;HTTP_CustomerService.GET;9E20D55DF2E67A42377BF5295C484DD2;4164281542945800255;1494946514477146199;1494946514552016760;f659df926a8f;1;1
$1;1494946514589189041;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800256;1494946514589179230;1494946514589186085;f659df926a8f;2;2
$1;1494946514594395700;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800256;1494946514592132565;1494946514594391032;f659df926a8f;5;4
$1;1494946514599320537;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800256;1494946514591335505;1494946514599315871;f659df926a8f;4;3
$1;1494946514599590251;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800256;1494946514591322017;1494946514599587966;f659df926a8f;3;2
$1;1494946514602205272;HTTP_CustomerService.GET;9E20D55DF2E67A42377BF5295C484DD2;4164281542945800256;1494946514588437584;1494946514602186135;f659df926a8f;1;1
$1;1494946514635582181;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800257;1494946514635572414;1494946514635579092;f659df926a8f;2;2
$1;1494946514638096203;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800257;1494946514638086261;1494946514638093445;f659df926a8f;3;2
$1;1494946514647502498;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800257;1494946514644423616;1494946514647480758;f659df926a8f;6;4
$1;1494946514649579722;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800257;1494946514643660992;1494946514649573839;f659df926a8f;5;3
$1;1494946514653077482;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800257;1494946514651122589;1494946514653073255;f659df926a8f;8;4
$1;1494946514657116747;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800257;1494946514649775492;1494946514656985990;f659df926a8f;7;3
$1;1494946514657276759;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800257;1494946514643650175;1494946514657274402;f659df926a8f;4;2
$1;1494946514667320228;HTTP_CustomerService.PUT;9E20D55DF2E67A42377BF5295C484DD2;4164281542945800257;1494946514635167549;1494946514667284488;f659df926a8f;1;1
$1;1494946514710353530;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800258;1494946514706783566;1494946514710348291;f659df926a8f;4;4
$1;1494946514717915897;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800258;1494946514704446212;1494946514717911289;f659df926a8f;3;3
$1;1494946514718056829;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);9E20D55DF2E67A42377BF5295C484DD2;4164281542945800258;1494946514704436415;1494946514718055035;f659df926a8f;2;2
$1;1494946514720227110;HTTP_CustomerService.GET;9E20D55DF2E67A42377BF5295C484DD2;4164281542945800258;1494946514704073095;1494946514720198153;f659df926a8f;1;1
$1;1494946515129325757;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();031604BAF077E773F3E0EFFAA57345DD;4164281542945800263;1494946515078713663;1494946515129321610;f659df926a8f;4;4
$1;1494946515130443592;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();031604BAF077E773F3E0EFFAA57345DD;4164281542945800263;1494946515076768601;1494946515130440612;f659df926a8f;3;3
$1;1494946515130570120;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();031604BAF077E773F3E0EFFAA57345DD;4164281542945800263;1494946515076757371;1494946515130567801;f659df926a8f;2;2
$1;1494946515143108847;HTTP_CustomerService.GET;031604BAF077E773F3E0EFFAA57345DD;4164281542945800263;1494946515076349046;1494946515143092497;f659df926a8f;1;1
$1;1494946515183341310;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);031604BAF077E773F3E0EFFAA57345DD;4164281542945800264;1494946515183331663;1494946515183338518;f659df926a8f;2;2
$1;1494946515191642171;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);031604BAF077E773F3E0EFFAA57345DD;4164281542945800264;1494946515190132115;1494946515191637615;f659df926a8f;5;4
$1;1494946515193787621;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);031604BAF077E773F3E0EFFAA57345DD;4164281542945800264;1494946515183605949;1494946515193783773;f659df926a8f;4;3
$1;1494946515193904319;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);031604BAF077E773F3E0EFFAA57345DD;4164281542945800264;1494946515183584071;1494946515193902268;f659df926a8f;3;2
$1;1494946515197902507;HTTP_CustomerService.GET;031604BAF077E773F3E0EFFAA57345DD;4164281542945800264;1494946515182941887;1494946515197888405;f659df926a8f;1;1
$1;1494946515231100059;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);031604BAF077E773F3E0EFFAA57345DD;4164281542945800265;1494946515231089240;1494946515231097026;f659df926a8f;2;2
$1;1494946515232345605;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);031604BAF077E773F3E0EFFAA57345DD;4164281542945800265;1494946515232337631;1494946515232343772;f659df926a8f;3;2
$1;1494946515242937484;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);031604BAF077E773F3E0EFFAA57345DD;4164281542945800265;1494946515241258291;1494946515242932511;f659df926a8f;6;4
$1;1494946515245093196;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);031604BAF077E773F3E0EFFAA57345DD;4164281542945800265;1494946515233416651;1494946515245087584;f659df926a8f;5;3
$1;1494946515247885591;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);031604BAF077E773F3E0EFFAA57345DD;4164281542945800265;1494946515247608713;1494946515247882101;f659df926a8f;8;4
$1;1494946515250346136;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);031604BAF077E773F3E0EFFAA57345DD;4164281542945800265;1494946515245691315;1494946515250337343;f659df926a8f;7;3
$1;1494946515250599864;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);031604BAF077E773F3E0EFFAA57345DD;4164281542945800265;1494946515233402137;1494946515250597527;f659df926a8f;4;2
$1;1494946515259601433;HTTP_CustomerService.PUT;031604BAF077E773F3E0EFFAA57345DD;4164281542945800265;1494946515230732761;1494946515259586616;f659df926a8f;1;1
$1;1494946515291098299;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);031604BAF077E773F3E0EFFAA57345DD;4164281542945800266;1494946515286798358;1494946515291093988;f659df926a8f;4;4
$1;1494946515292713852;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);031604BAF077E773F3E0EFFAA57345DD;4164281542945800266;1494946515285481651;1494946515292710113;f659df926a8f;3;3
$1;1494946515293835162;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);031604BAF077E773F3E0EFFAA57345DD;4164281542945800266;1494946515285471541;1494946515293831753;f659df926a8f;2;2
$1;1494946515297323109;HTTP_CustomerService.GET;031604BAF077E773F3E0EFFAA57345DD;4164281542945800266;1494946515285119278;1494946515297305890;f659df926a8f;1;1
$1;1494946515607058434;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();6CBD487BF9B76915A28C1D1176E3B426;4164281542945800271;1494946515581255307;1494946515607054126;f659df926a8f;4;4
$1;1494946515608197096;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();6CBD487BF9B76915A28C1D1176E3B426;4164281542945800271;1494946515576054515;1494946515608192060;f659df926a8f;3;3
$1;1494946515608325399;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();6CBD487BF9B76915A28C1D1176E3B426;4164281542945800271;1494946515576045247;1494946515608323178;f659df926a8f;2;2
$1;1494946515614598838;HTTP_CustomerService.GET;6CBD487BF9B76915A28C1D1176E3B426;4164281542945800271;1494946515575755285;1494946515614582319;f659df926a8f;1;1
$1;1494946515632943895;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);6CBD487BF9B76915A28C1D1176E3B426;4164281542945800272;1494946515632930091;1494946515632941036;f659df926a8f;2;2
$1;1494946515636462648;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);6CBD487BF9B76915A28C1D1176E3B426;4164281542945800272;1494946515633923219;1494946515636458255;f659df926a8f;5;4
$1;1494946515638348184;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);6CBD487BF9B76915A28C1D1176E3B426;4164281542945800272;1494946515633135440;1494946515638343598;f659df926a8f;4;3
$1;1494946515638485782;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);6CBD487BF9B76915A28C1D1176E3B426;4164281542945800272;1494946515633121710;1494946515638482752;f659df926a8f;3;2
