$0;1496076215051281883;1.10;KIEKER-SINGLETON;e752ce4c0f18;1;false;0;NANOSECONDS;1
$1;1496076224257072611;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);0719FB2623BE0652D430E8BA2036DFE0;6081829821787144424;1496076224254104824;1496076224257064288;e752ce4c0f18;4;4
$1;1496076224259220306;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);0719FB2623BE0652D430E8BA2036DFE0;6081829821787144424;1496076224251544381;1496076224259213701;e752ce4c0f18;3;3
$1;1496076224259267916;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);0719FB2623BE0652D430E8BA2036DFE0;6081829821787144424;1496076224251516150;1496076224259261813;e752ce4c0f18;2;2
$1;1496076224261234809;HTTP_VisitsService.GET;0719FB2623BE0652D430E8BA2036DFE0;6081829821787144424;1496076224250676449;1496076224261208415;e752ce4c0f18;1;1
$1;1496076224513156800;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);36B621D3DC90CAA96BF5D9B292002A17;6081829821787144431;1496076224509898729;1496076224513145329;e752ce4c0f18;4;4
$1;1496076224515438596;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);36B621D3DC90CAA96BF5D9B292002A17;6081829821787144431;1496076224508184054;1496076224515431829;e752ce4c0f18;3;3
$1;1496076224515482147;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);36B621D3DC90CAA96BF5D9B292002A17;6081829821787144431;1496076224507703724;1496076224515477502;e752ce4c0f18;2;2
$1;1496076224517397420;HTTP_VisitsService.GET;36B621D3DC90CAA96BF5D9B292002A17;6081829821787144431;1496076224506868150;1496076224517372350;e752ce4c0f18;1;1
$1;1496076224778166298;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);0C7FAF3EBD84FB0A545E7A508E3BE297;6081829821787144438;1496076224775670775;1496076224778153899;e752ce4c0f18;4;4
$1;1496076224780638638;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);0C7FAF3EBD84FB0A545E7A508E3BE297;6081829821787144438;1496076224773864081;1496076224780631063;e752ce4c0f18;3;3
$1;1496076224780694917;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);0C7FAF3EBD84FB0A545E7A508E3BE297;6081829821787144438;1496076224773838121;1496076224780689977;e752ce4c0f18;2;2
$1;1496076224782364238;HTTP_VisitsService.GET;0C7FAF3EBD84FB0A545E7A508E3BE297;6081829821787144438;1496076224773017919;1496076224782336778;e752ce4c0f18;1;1
$1;1496076225031048803;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);5839736C5DD26AF60EC0E38D8C4B2F6D;6081829821787144445;1496076225028681535;1496076225031036447;e752ce4c0f18;4;4
$1;1496076225033131477;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);5839736C5DD26AF60EC0E38D8C4B2F6D;6081829821787144445;1496076225026815389;1496076225033124524;e752ce4c0f18;3;3
$1;1496076225033178604;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);5839736C5DD26AF60EC0E38D8C4B2F6D;6081829821787144445;1496076225026785772;1496076225033174307;e752ce4c0f18;2;2
$1;1496076225035002416;HTTP_VisitsService.GET;5839736C5DD26AF60EC0E38D8C4B2F6D;6081829821787144445;1496076225025887224;1496076225034976591;e752ce4c0f18;1;1
$1;1496076225273840022;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2AC828A484E4D8248F8708C2E1D4ED23;6081829821787144452;1496076225271332769;1496076225273828322;e752ce4c0f18;4;4
$1;1496076225275973398;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2AC828A484E4D8248F8708C2E1D4ED23;6081829821787144452;1496076225269529027;1496076225275966158;e752ce4c0f18;3;3
$1;1496076225276021188;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2AC828A484E4D8248F8708C2E1D4ED23;6081829821787144452;1496076225269501107;1496076225276016896;e752ce4c0f18;2;2
$1;1496076225277755217;HTTP_VisitsService.GET;2AC828A484E4D8248F8708C2E1D4ED23;6081829821787144452;1496076225268321342;1496076225277730708;e752ce4c0f18;1;1
$1;1496076225508942836;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);674D45445C4F123080F375A09A7F0225;6081829821787144459;1496076225506730967;1496076225508931283;e752ce4c0f18;4;4
$1;1496076225511338058;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);674D45445C4F123080F375A09A7F0225;6081829821787144459;1496076225504702235;1496076225511331214;e752ce4c0f18;3;3
$1;1496076225511394769;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);674D45445C4F123080F375A09A7F0225;6081829821787144459;1496076225504676453;1496076225511389824;e752ce4c0f18;2;2
$1;1496076225513159590;HTTP_VisitsService.GET;674D45445C4F123080F375A09A7F0225;6081829821787144459;1496076225503806405;1496076225513132128;e752ce4c0f18;1;1
$1;1496076225747282569;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);862DF3D52124CD983DF1CAC06CD1360D;6081829821787144466;1496076225744930344;1496076225747271442;e752ce4c0f18;4;4
$1;1496076225749359374;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);862DF3D52124CD983DF1CAC06CD1360D;6081829821787144466;1496076225742983008;1496076225749352581;e752ce4c0f18;3;3
$1;1496076225749404536;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);862DF3D52124CD983DF1CAC06CD1360D;6081829821787144466;1496076225742957550;1496076225749399814;e752ce4c0f18;2;2
$1;1496076225750976906;HTTP_VisitsService.GET;862DF3D52124CD983DF1CAC06CD1360D;6081829821787144466;1496076225742110885;1496076225750952420;e752ce4c0f18;1;1
$1;1496076225953218308;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);3B2700548C614A819FAD52B703C9DE36;6081829821787144473;1496076225950912098;1496076225953206344;e752ce4c0f18;4;4
$1;1496076225955733955;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);3B2700548C614A819FAD52B703C9DE36;6081829821787144473;1496076225949248176;1496076225955711430;e752ce4c0f18;3;3
$1;1496076225955833588;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);3B2700548C614A819FAD52B703C9DE36;6081829821787144473;1496076225949222131;1496076225955824087;e752ce4c0f18;2;2
$1;1496076225957971889;HTTP_VisitsService.GET;3B2700548C614A819FAD52B703C9DE36;6081829821787144473;1496076225948399722;1496076225957945729;e752ce4c0f18;1;1
$1;1496076226203098540;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);51F129BD5C0DAA64F2C899BB69E68AC4;6081829821787144480;1496076226200612569;1496076226203082195;e752ce4c0f18;4;4
$1;1496076226205268084;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);51F129BD5C0DAA64F2C899BB69E68AC4;6081829821787144480;1496076226198731069;1496076226205259065;e752ce4c0f18;3;3
$1;1496076226205301947;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);51F129BD5C0DAA64F2C899BB69E68AC4;6081829821787144480;1496076226198703681;1496076226205299425;e752ce4c0f18;2;2
$1;1496076226207111664;HTTP_VisitsService.GET;51F129BD5C0DAA64F2C899BB69E68AC4;6081829821787144480;1496076226197896939;1496076226207086650;e752ce4c0f18;1;1
$1;1496076226450328636;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);5CB9FCB827015816C06939399497DE57;6081829821787144487;1496076226448121688;1496076226450316122;e752ce4c0f18;4;4
$1;1496076226452626419;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);5CB9FCB827015816C06939399497DE57;6081829821787144487;1496076226446411169;1496076226452619337;e752ce4c0f18;3;3
$1;1496076226452702601;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);5CB9FCB827015816C06939399497DE57;6081829821787144487;1496076226446384302;1496076226452697837;e752ce4c0f18;2;2
$1;1496076226454324845;HTTP_VisitsService.GET;5CB9FCB827015816C06939399497DE57;6081829821787144487;1496076226445490285;1496076226454299516;e752ce4c0f18;1;1
$1;1496076226706695636;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);DA04BDC2108D1701271D2EB8D07DA182;6081829821787144494;1496076226702767374;1496076226706682164;e752ce4c0f18;4;4
$1;1496076226709535086;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);DA04BDC2108D1701271D2EB8D07DA182;6081829821787144494;1496076226700384978;1496076226709518564;e752ce4c0f18;3;3
$1;1496076226709609083;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);DA04BDC2108D1701271D2EB8D07DA182;6081829821787144494;1496076226700343486;1496076226709602998;e752ce4c0f18;2;2
$1;1496076226711589306;HTTP_VisitsService.GET;DA04BDC2108D1701271D2EB8D07DA182;6081829821787144494;1496076226699435853;1496076226711562286;e752ce4c0f18;1;1
$1;1496076226960608268;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);32C1ED42E3B80C23D450D8A489D40506;6081829821787144501;1496076226958593884;1496076226960596501;e752ce4c0f18;4;4
$1;1496076226962579609;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);32C1ED42E3B80C23D450D8A489D40506;6081829821787144501;1496076226957101683;1496076226962572852;e752ce4c0f18;3;3
$1;1496076226962623055;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);32C1ED42E3B80C23D450D8A489D40506;6081829821787144501;1496076226957075785;1496076226962618801;e752ce4c0f18;2;2
$1;1496076226964312327;HTTP_VisitsService.GET;32C1ED42E3B80C23D450D8A489D40506;6081829821787144501;1496076226956313273;1496076226964288308;e752ce4c0f18;1;1
$1;1496076227208152583;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);312C45D45E54F3B72A98079602790298;6081829821787144508;1496076227205870296;1496076227208141698;e752ce4c0f18;4;4
$1;1496076227210310365;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);312C45D45E54F3B72A98079602790298;6081829821787144508;1496076227204086417;1496076227210303758;e752ce4c0f18;3;3
$1;1496076227210350608;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);312C45D45E54F3B72A98079602790298;6081829821787144508;1496076227204060238;1496076227210344019;e752ce4c0f18;2;2
$1;1496076227212138641;HTTP_VisitsService.GET;312C45D45E54F3B72A98079602790298;6081829821787144508;1496076227203199122;1496076227212112037;e752ce4c0f18;1;1
$1;1496076227458112095;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);636A8AF6B1C9A38A96AADDACA94F7DF6;6081829821787144515;1496076227455115323;1496076227458100172;e752ce4c0f18;4;4
$1;1496076227460255512;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);636A8AF6B1C9A38A96AADDACA94F7DF6;6081829821787144515;1496076227452772171;1496076227460248775;e752ce4c0f18;3;3
$1;1496076227460303305;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);636A8AF6B1C9A38A96AADDACA94F7DF6;6081829821787144515;1496076227452744629;1496076227460298802;e752ce4c0f18;2;2
$1;1496076227462221967;HTTP_VisitsService.GET;636A8AF6B1C9A38A96AADDACA94F7DF6;6081829821787144515;1496076227451839534;1496076227462196614;e752ce4c0f18;1;1
$1;1496076227710850532;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);06286586C1A2A9F495CED02F13D6A1F7;6081829821787144522;1496076227706427033;1496076227710839748;e752ce4c0f18;4;4
$1;1496076227713339563;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);06286586C1A2A9F495CED02F13D6A1F7;6081829821787144522;1496076227703959749;1496076227713332012;e752ce4c0f18;3;3
$1;1496076227713390990;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);06286586C1A2A9F495CED02F13D6A1F7;6081829821787144522;1496076227703840780;1496076227713385288;e752ce4c0f18;2;2
$1;1496076227717058800;HTTP_VisitsService.GET;06286586C1A2A9F495CED02F13D6A1F7;6081829821787144522;1496076227702435254;1496076227717032753;e752ce4c0f18;1;1
$1;1496076227952449980;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);B8C6C3753746B8444165A75A367EFBFA;6081829821787144529;1496076227950264806;1496076227952438428;e752ce4c0f18;4;4
$1;1496076227954476133;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);B8C6C3753746B8444165A75A367EFBFA;6081829821787144529;1496076227948722421;1496076227954469421;e752ce4c0f18;3;3
$1;1496076227954525676;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);B8C6C3753746B8444165A75A367EFBFA;6081829821787144529;1496076227948693259;1496076227954524584;e752ce4c0f18;2;2
$1;1496076227956157251;HTTP_VisitsService.GET;B8C6C3753746B8444165A75A367EFBFA;6081829821787144529;1496076227947740970;1496076227956130520;e752ce4c0f18;1;1
$1;1496076228177373199;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D582A12264BF8AAF98776F6E8E9D4959;6081829821787144536;1496076228174769988;1496076228177362151;e752ce4c0f18;4;4
$1;1496076228179967589;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D582A12264BF8AAF98776F6E8E9D4959;6081829821787144536;1496076228172816431;1496076228179960009;e752ce4c0f18;3;3
$1;1496076228180013920;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D582A12264BF8AAF98776F6E8E9D4959;6081829821787144536;1496076228172790857;1496076228180009363;e752ce4c0f18;2;2
$1;1496076228181668118;HTTP_VisitsService.GET;D582A12264BF8AAF98776F6E8E9D4959;6081829821787144536;1496076228171959249;1496076228181639826;e752ce4c0f18;1;1
$1;1496076228381520515;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);8565F97A040A556D43223FC2A6D1D382;6081829821787144543;1496076228378888277;1496076228381508193;e752ce4c0f18;4;4
$1;1496076228383896006;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);8565F97A040A556D43223FC2A6D1D382;6081829821787144543;1496076228377030264;1496076228383888324;e752ce4c0f18;3;3
$1;1496076228383945929;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);8565F97A040A556D43223FC2A6D1D382;6081829821787144543;1496076228377004267;1496076228383941400;e752ce4c0f18;2;2
